domain,condition,order,metric,metric_label,n_attempted,n_valid,n_execution_errors,n_missing_metric,success_only,numerator,value,sd,lower,upper,error_minus,error_plus,error_type,source_csv
tomato,ours,3,success,Task success (%),200,200,0,0,0,195.0,97.5,0.1565167321316987,94.2821659593358,98.92752803482387,3.2178340406642008,1.4275280348238653,95% Wilson CI,01_processed/episodes.csv
tomato,ours,3,questions,Questions per episode,200,200,0,0,0,1834.0,9.17,1.878495067492317,9.03717033993507,9.30282966006493,0.1328296600649299,0.1328296600649299,mean +/- 1 SE,01_processed/episodes.csv
tomato,ours,3,steps,Physical/planning steps,200,200,0,0,0,3049.0,15.245,6.1778478469528935,14.808160189428088,15.68183981057191,0.4368398105719109,0.4368398105719109,mean +/- 1 SE,01_processed/episodes.csv
tomato,ours,3,seconds,Logged episode time (s),200,200,0,0,0,277.41200000000003,1.38706,1.254497795972756,1.2983536101484086,1.4757663898515914,0.0887063898515914,0.0887063898515914,mean +/- 1 SE,01_processed/episodes.csv
tomato,ours,3,questions_success_only,Questions (successful episodes),200,195,0,0,1,1794.0,9.2,1.8793506226584218,9.065416906557903,9.334583093442095,0.13458309344209596,0.13458309344209596,mean +/- 1 SE,01_processed/episodes.csv
tomato,ours,3,steps_success_only,Steps (successful episodes),200,195,0,0,1,2799.0,14.353846153846154,2.6869142760283253,14.161432226012877,14.546260081679431,0.19241392783327704,0.19241392783327704,mean +/- 1 SE,01_processed/episodes.csv
tomato,ours,3,reward,Cumulative reward,200,200,0,0,0,4775.0,23.875,32.08984521354296,21.60590528422771,26.14409471577229,2.2690947157722903,2.2690947157722903,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,random,0,success,Task success (%),200,200,0,0,0,147.0,73.5,0.44244069528493996,66.98242380737757,79.13184585289088,6.517576192622428,5.631845852890876,95% Wilson CI,01_processed/episodes.csv
wastesorting,random,0,questions,Questions per episode,200,200,0,0,0,1677.0,8.385,6.415807660746891,7.931333889629727,8.838666110370273,0.45366611037027305,0.45366611037027305,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,random,0,steps,Physical/planning steps,200,200,0,0,0,1929.0,9.645,2.5399273918320766,9.465400011751408,9.824599988248591,0.1795999882485919,0.1795999882485919,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,random,0,seconds,Logged episode time (s),200,200,0,0,0,163.10650000000007,0.8155325,0.10641241848482227,0.8080080057286921,0.8230569942713079,0.007524494271307858,0.007524494271307858,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,random,0,questions_success_only,Questions (successful episodes),200,147,0,0,1,1507.0,10.251700680272108,6.105065870214429,9.748163334045152,10.755238026499065,0.5035373462269561,0.5035373462269561,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,random,0,steps_success_only,Steps (successful episodes),200,147,0,0,1,1576.0,10.72108843537415,1.1334413165898862,10.627603771196462,10.814573099551836,0.0934846641776872,0.0934846641776872,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,random,0,reward,Cumulative reward,200,200,0,0,0,4595.0,22.975,10.657970570583176,22.221367673585398,23.728632326414605,0.7536323264146034,0.7536323264146034,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours_what_only,1,success,Task success (%),200,200,0,0,0,147.0,73.5,0.44244069528493996,66.98242380737757,79.13184585289088,6.517576192622428,5.631845852890876,95% Wilson CI,01_processed/episodes.csv
wastesorting,ours_what_only,1,questions,Questions per episode,200,200,0,0,0,1122.0,5.61,3.5905935176576627,5.356106697517981,5.86389330248202,0.2538933024820196,0.2538933024820196,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours_what_only,1,steps,Physical/planning steps,200,200,0,0,0,1912.0,9.56,2.5035452249694505,9.382972619441691,9.73702738055831,0.17702738055830913,0.17702738055830913,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours_what_only,1,seconds,Logged episode time (s),200,200,0,0,0,162.43039999999988,0.812152,0.10741401561131929,0.8045566821166759,0.8197473178833241,0.007595317883324126,0.007595317883324126,mean +/- 1 SE,01_processed/episodes.csv
