domain,condition,scene,n_attempted,n_valid,n_errors,successes,success_percent,success_ci_low,success_ci_high,success_percent_errors_as_failure,end_reasons,questions_n,questions_mean,questions_sd,questions_success_only_n,questions_success_only_mean,questions_success_only_sd,steps_n,steps_mean,steps_sd,steps_success_only_n,steps_success_only_mean,steps_success_only_sd,seconds_n,seconds_mean,seconds_sd,seconds_success_only_n,seconds_success_only_mean,seconds_success_only_sd,reward_n,reward_mean,reward_sd,reward_success_only_n,reward_success_only_mean,reward_success_only_sd
tomato,50,01,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.0,3.559026084010437,10,10.0,3.559026084010437,10,16.6,2.716206504995115,10,16.6,2.716206504995115,10,2.57152,0.42867016535638053,10,2.57152,0.42867016535638053,10,1.5,10.55409346599171,10,1.5,10.55409346599171
tomato,50,02,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,13.8,3.521363372331802,10,13.8,3.521363372331802,10,18.6,3.565264521898917,10,18.6,3.565264521898917,10,3.04346,0.6745561869357758,10,3.04346,0.6745561869357758,10,-0.5,11.890705987824646,10,-0.5,11.890705987824646
tomato,50,03,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,18.1,11.249197502241858,10,18.1,11.249197502241858,10,19.7,6.464432603785802,10,19.7,6.464432603785802,10,3.29047,1.1313003413476606,10,3.29047,1.1313003413476606,10,-8.0,18.737959096740262,10,-8.0,18.737959096740262
tomato,50,04,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,13.7,5.417051268397268,10,13.7,5.417051268397268,10,18.1,5.685263601823773,10,18.1,5.685263601823773,10,2.94232,1.071891244276002,10,2.94232,1.071891244276002,10,5.0,12.47219128924647,10,5.0,12.47219128924647
tomato,50,05,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,13.2,2.3944379994757297,10,13.2,2.3944379994757297,10,17.4,2.4585451886114367,10,17.4,2.4585451886114367,10,2.76226,0.4139219631229486,10,2.76226,0.4139219631229486,10,5.0,7.453559924999299,10,5.0,7.453559924999299
tomato,100,01,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,13.6,4.427188724235731,10,13.6,4.427188724235731,10,17.4,2.1186998109427604,10,17.4,2.1186998109427604,10,5.63922,0.7519473441966827,10,5.63922,0.7519473441966827,10,-1.0,9.944289260117532,10,-1.0,9.944289260117532
tomato,100,02,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,13.2,5.750362307426087,10,13.2,5.750362307426087,10,17.5,3.689323936863109,10,17.5,3.689323936863109,10,5.78669,1.3216069700263473,10,5.78669,1.3216069700263473,10,2.0,18.439088914585774,10,2.0,18.439088914585774
tomato,100,03,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,12.2,7.0992957397195395,10,12.2,7.0992957397195395,10,17.8,3.190262963734773,10,17.8,3.190262963734773,10,5.85231,1.193841462999915,10,5.85231,1.193841462999915,10,1.0,11.737877907772672,10,1.0,11.737877907772672
tomato,100,04,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,16.6,4.742245131674331,9,15.666666666666666,3.9370039370059056,10,20.7,10.371435130523965,9,17.444444444444443,1.3333333333333333,10,6.9171700000000005,4.249410422909669,9,5.580033333333334,0.44767435151011276,10,-18.0,38.81580434135903,9,-6.111111111111111,10.24017143953709
tomato,100,05,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,14.9,9.206881484339128,9,12.777777777777779,6.685390373377193,10,20.7,10.914312723310719,9,17.444444444444443,3.844187531556932,10,7.07313,4.680352353556776,9,5.669044444444444,1.5700406492437633,10,-10.0,33.91164991562634,9,0.0,12.99038105676658
tomato,200,01,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,14.4,8.448537019968473,9,14.222222222222221,8.941165720667772,10,21.9,11.28863735502799,9,18.77777777777778,5.804691589089333,10,15.06266,9.368413612797228,9,12.400177777777778,4.3576300906507015,10,-11.5,36.972211787292956,9,-0.5555555555555556,13.79412113103904
tomato,200,02,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,14.8,6.828046735503663,9,14.333333333333334,7.071067811865475,10,21.9,11.140017953306899,9,18.77777777777778,5.4721517197940015,10,15.2369,9.521134933399486,9,12.493522222222222,4.161086801178803,10,-10.0,13.123346456686352,9,-7.222222222222222,10.34139470499238
