global_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed_mode,max_step,runner
380,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
381,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
382,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
383,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
384,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
385,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
386,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
387,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
388,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
389,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
390,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
391,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
392,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
393,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
394,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
395,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
396,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
397,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
398,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
399,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
400,wastesorting,03,noisy-oracle,0.7,0.3,0.8,random,50,ours
401,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
402,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
403,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
404,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
405,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
406,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
407,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
408,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
409,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
410,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
411,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
412,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
413,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
414,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
415,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
416,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
417,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
418,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
419,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
420,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
421,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
422,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
423,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
424,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
425,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
426,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
427,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
428,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
429,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
430,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
431,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
432,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
433,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
434,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
435,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
436,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
437,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
438,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
439,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
440,wastesorting,03,noisy-oracle,0.9,0.1,0.8,random,50,ours
441,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
442,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
443,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
444,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
445,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
446,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
447,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
448,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
449,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
450,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
451,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
452,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
453,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
454,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
455,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
456,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
457,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
458,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
459,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
460,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
461,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
462,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
463,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
464,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
465,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
466,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
467,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
468,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
469,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
470,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
471,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
472,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
473,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
474,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
475,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
476,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
477,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
478,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
479,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
480,wastesorting,03,human-proxy,0.0,0.0,0.8,random,50,ours
481,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
482,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
483,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
484,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
485,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
486,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
487,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
488,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
489,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
490,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
491,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
492,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
493,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
494,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
495,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
496,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
497,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
498,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
499,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
500,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
501,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
502,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
503,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
504,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
505,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
506,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
507,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
508,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
509,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
510,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
511,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
512,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
513,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
514,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
515,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
516,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
517,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
518,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
519,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
520,wastesorting,04,noisy-oracle,0.5,0.5,0.8,random,50,ours
521,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
522,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
523,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
524,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
525,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
526,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
527,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
528,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
529,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
530,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
531,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
532,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
533,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
534,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
535,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
536,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
537,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
538,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
539,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
540,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
541,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
542,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
543,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
544,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
545,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
546,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
547,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
548,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
549,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
550,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
551,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
552,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
553,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
554,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
555,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
556,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
557,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
558,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
559,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
560,wastesorting,04,noisy-oracle,0.7,0.3,0.8,random,50,ours
561,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
562,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
563,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
564,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
565,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
566,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
567,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
568,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
569,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
570,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
571,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
572,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
573,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
574,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
575,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
576,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
577,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
578,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
579,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
580,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
581,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
582,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
583,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
584,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
585,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
586,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
587,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
588,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
589,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
590,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
591,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
592,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
593,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
594,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
595,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
596,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
597,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
598,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
599,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
600,wastesorting,04,noisy-oracle,0.9,0.1,0.8,random,50,ours
601,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
602,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
603,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
604,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
605,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
606,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
607,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
608,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
609,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
610,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
611,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
612,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
613,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
614,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
615,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
616,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
617,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
618,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
619,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
620,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
621,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
622,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
623,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
624,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
625,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
626,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
627,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
628,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
629,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
630,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
631,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
632,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
633,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
634,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
635,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
636,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
637,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
638,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
639,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
640,wastesorting,04,human-proxy,0.0,0.0,0.8,random,50,ours
641,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
642,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
643,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
644,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
645,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
646,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
647,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
648,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
649,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
650,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
651,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
652,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
653,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
654,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
655,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
656,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
657,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
658,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
659,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
660,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
661,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
662,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
663,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
664,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
665,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
666,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
667,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
668,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
669,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
670,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
671,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
672,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
673,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
674,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
675,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
676,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
677,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
678,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
679,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
680,wastesorting,05,noisy-oracle,0.5,0.5,0.8,random,50,ours
681,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
682,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
683,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
684,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
685,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
686,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
687,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
688,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
689,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
690,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
691,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
692,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
693,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
694,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
695,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
696,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
697,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
698,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
699,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
700,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
701,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
702,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
703,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
704,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
705,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
706,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
707,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
708,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
709,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
710,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
711,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
712,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
713,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
714,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
715,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
716,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
717,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
718,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
719,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
720,wastesorting,05,noisy-oracle,0.7,0.3,0.8,random,50,ours
721,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
722,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
723,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
724,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
725,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
726,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
727,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
728,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
729,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
730,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
731,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
732,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
733,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
734,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
735,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
736,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
737,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
738,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
739,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
740,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
741,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
742,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
743,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
744,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
745,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
746,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
747,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
748,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
749,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
750,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
751,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
752,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
753,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
754,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
755,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
756,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
757,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
758,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
759,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
760,wastesorting,05,noisy-oracle,0.9,0.1,0.8,random,50,ours
