global_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed_mode,max_step,runner
620,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
621,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
622,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
623,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
624,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
625,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
626,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
627,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
628,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
629,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
630,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
631,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
632,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
633,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
634,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
635,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
636,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
637,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
638,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
639,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
640,tomato,03,human-proxy,0.0,0.0,0.8,random,50,knowno
641,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
642,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
643,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
644,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
645,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
646,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
647,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
648,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
649,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
650,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
651,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
652,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
653,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
654,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
655,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
656,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
657,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
658,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
659,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
660,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
661,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
662,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
663,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
664,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
665,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
666,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
667,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
668,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
669,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
670,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
671,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
672,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
673,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
674,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
675,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
676,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
677,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
678,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
679,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
680,tomato,04,oracle,0.0,0.0,0.8,random,50,knowno
681,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
682,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
683,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
684,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
685,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
686,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
687,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
688,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
689,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
690,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
691,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
692,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
693,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
694,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
695,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
696,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
697,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
698,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
699,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
700,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
701,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
702,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
703,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
704,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
705,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
706,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
707,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
708,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
709,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
710,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
711,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
712,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
713,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
714,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
715,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
716,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
717,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
718,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
719,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
720,tomato,04,human-proxy,0.0,0.0,0.8,random,50,knowno
721,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
722,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
723,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
724,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
725,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
726,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
727,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
728,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
729,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
730,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
731,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
732,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
733,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
734,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
735,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
736,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
737,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
738,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
739,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
740,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
741,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
742,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
743,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
744,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
745,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
746,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
747,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
748,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
749,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
750,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
751,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
752,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
753,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
754,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
755,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
756,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
757,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
758,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
759,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
760,tomato,05,oracle,0.0,0.0,0.8,random,50,knowno
761,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
762,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
763,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
764,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
765,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
766,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
767,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
768,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
769,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
770,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
771,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
772,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
773,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
774,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
775,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
776,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
777,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
778,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
779,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
780,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
781,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
782,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
783,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
784,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
785,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
786,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
787,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
788,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
789,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
790,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
791,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
792,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
793,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
794,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
795,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
796,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
797,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
798,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
799,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
800,tomato,05,human-proxy,0.0,0.0,0.8,random,50,knowno
