run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,tomato,04,human-proxy,0.0,0.0,0.8,1237289985,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,1564487364,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,342866536,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,3965707926,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,1674179053,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,3925748773,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2088859646,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,4252172817,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,1078895928,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,3032092833,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,477002322,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,3991413215,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,1297779418,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,747628918,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,466060129,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,3084930804,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,3590025013,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,1440008705,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,3785826203,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2723744365,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,940414939,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2702104706,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,1101717021,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2492920278,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,275847526,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,4220108570,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2597629296,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,684108931,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2643460918,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2104895856,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,3215608937,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,3638844136,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,3419582784,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2231326353,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2289748100,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2747226006,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,3420406045,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2472321145,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,2540460705,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
1,tomato,04,human-proxy,0.0,0.0,0.8,4073528289,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_human_proxy_thres_0-8
