domain,experiment,policy,threshold,scene,run_id,source_file,timestamp,success,planning_length,reward,question_count,query_step_count,query_probability_per_step,elapsed_seconds,model,prompt_version,seed,qhat,stop_reason,autonomous_action_count,fallback_in_prediction_count,action_failure_count,average_candidate_count,average_candidate_count_when_asked,average_prediction_set_size,average_prediction_set_size_when_asked,token_overall,max_step,max_belief_particles,search_time_total,search_time_avg,execute_time_total,execute_time_avg,update_time_total,update_time_avg,interaction_time_total,interaction_time_avg,pruning_time_total,pruning_time_avg,step_total_time_total,step_total_time_avg,tree_node_count_avg,tree_node_count_max,tree_nodes_expanded_this_step_avg,tree_nodes_expanded_this_step_max,root_action_count_avg,root_action_count_max,max_tree_depth_avg,max_tree_depth_max,belief_frontier_size_avg,belief_frontier_size_max,belief_entropy_avg,belief_entropy_max
wastesorting,knowno,knowno_gpt4,,scene_01,81,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter01_seed4064545001.txt,,False,7,,3,3,0.42857142857142855,9.148585230112076,gpt-4o,v2,4064545001,0.8704,PLAN FAILURE: true can waste waste4 was placed into plastic bin.,4,0,0,5.0,5.0,1.4285714285714286,2.0,6994,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,82,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter02_seed3622402991.txt,,False,10,,4,4,0.4,12.96175794582814,gpt-4o,v2,3622402991,0.8704,PLAN FAILURE: true paper waste waste1 was placed into general bin.,6,0,0,5.0,5.0,1.4,2.0,10173,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,83,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter03_seed2310768630.txt,,False,3,,0,0,0.0,3.8570816989522427,gpt-4o,v2,2310768630,0.8704,PLAN FAILURE: true paper waste waste1 was placed into plastic bin.,3,0,0,5.0,0.0,1.0,0.0,2948,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,84,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter04_seed2226680570.txt,,False,7,,3,3,0.42857142857142855,9.336665196111426,gpt-4o,v2,2226680570,0.8704,PLAN FAILURE: true plastic waste waste3 was placed into general bin.,4,0,0,5.0,5.0,1.4285714285714286,2.0,7068,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,85,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter05_seed4139245423.txt,,False,3,,1,1,0.3333333333333333,4.103173035895452,gpt-4o,v2,4139245423,0.8704,PLAN FAILURE: true paper waste waste1 was placed into plastic bin.,2,0,0,5.0,5.0,1.3333333333333333,2.0,2942,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,86,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter06_seed3176006814.txt,,True,10,,4,4,0.4,12.284956493182108,gpt-4o,v2,3176006814,0.8704,success,6,0,0,5.0,5.0,1.4,2.0,10183,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,87,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter07_seed1446821692.txt,,False,3,,1,1,0.3333333333333333,3.494240305852145,gpt-4o,v2,1446821692,0.8704,PLAN FAILURE: true paper waste waste1 was placed into can bin.,2,0,0,5.0,5.0,1.3333333333333333,2.0,2942,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,88,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter08_seed2855763027.txt,,False,3,,1,1,0.3333333333333333,3.9047734579071403,gpt-4o,v2,2855763027,0.8704,PLAN FAILURE: true paper waste waste1 was placed into can bin.,2,0,0,5.0,5.0,1.3333333333333333,2.0,2942,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,89,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter09_seed3987872288.txt,,True,10,,4,4,0.4,12.60917660407722,gpt-4o,v2,3987872288,0.8704,success,6,0,0,5.0,5.0,1.4,2.0,10172,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,90,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter10_seed3143992301.txt,,True,9,,1,1,0.1111111111111111,11.529228120110929,gpt-4o,v2,3143992301,0.8704,success,8,0,0,5.0,5.0,1.1111111111111112,2.0,9185,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,91,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter11_seed304491485.txt,,False,7,,2,2,0.2857142857142857,9.801446295110509,gpt-4o,v2,304491485,0.8704,PLAN FAILURE: true can waste waste4 was placed into general bin.,5,0,0,5.0,5.0,1.2857142857142858,2.0,6994,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,92,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter12_seed1469124930.txt,,False,5,,1,1,0.2,6.568136001005769,gpt-4o,v2,1469124930,0.8704,PLAN FAILURE: true general waste waste2 was placed into plastic bin.,4,0,0,5.0,5.0,1.4,3.0,4938,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,93,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter13_seed3904873952.txt,,True,9,,3,3,0.3333333333333333,12.447424025973305,gpt-4o,v2,3904873952,0.8704,success,6,0,0,5.0,5.0,1.4444444444444444,2.3333333333333335,9185,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,94,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter14_seed1753239905.txt,,False,5,,2,2,0.4,6.847695213975385,gpt-4o,v2,1753239905,0.8704,PLAN FAILURE: true general waste waste2 was placed into can bin.,3,1,0,5.0,5.0,1.8,3.0,4976,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,95,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter15_seed3890046989.txt,,False,3,,1,1,0.3333333333333333,3.983557280851528,gpt-4o,v2,3890046989,0.8704,PLAN FAILURE: true general waste waste2 was placed into plastic bin.,2,0,0,5.0,5.0,1.3333333333333333,2.0,2948,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,96,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter16_seed4016452800.txt,,False,3,,0,0,0.0,3.45322547480464,gpt-4o,v2,4016452800,0.8704,PLAN FAILURE: true paper waste waste1 was placed into can bin.,3,0,0,5.0,0.0,1.0,0.0,2948,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,97,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter17_seed1421291149.txt,,False,5,,2,2,0.4,5.978637036168948,gpt-4o,v2,1421291149,0.8704,PLAN FAILURE: true plastic waste waste3 was placed into can bin.,3,0,0,5.0,5.0,1.6,2.5,4938,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,98,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter18_seed1201660994.txt,,True,10,,3,3,0.3,13.73145893891342,gpt-4o,v2,1201660994,0.8704,success,7,0,0,5.0,5.0,1.3,2.0,10172,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,99,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter19_seed2732686114.txt,,False,5,,1,1,0.2,6.835872536990792,gpt-4o,v2,2732686114,0.8704,PLAN FAILURE: true plastic waste waste3 was placed into can bin.,4,0,0,5.0,5.0,1.2,2.0,4976,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,100,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter20_seed3276452260.txt,,False,5,,0,0,0.0,6.345262286951765,gpt-4o,v2,3276452260,0.8704,PLAN FAILURE: true plastic waste waste3 was placed into paper bin.,5,0,0,5.0,0.0,1.0,0.0,4932,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,101,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter21_seed973561137.txt,,False,3,,1,1,0.3333333333333333,4.588121290784329,gpt-4o,v2,973561137,0.8704,PLAN FAILURE: true paper waste waste1 was placed into general bin.,2,0,0,5.0,5.0,1.3333333333333333,2.0,2942,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,102,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter22_seed221659181.txt,,False,9,,1,1,0.1111111111111111,11.527370390016586,gpt-4o,v2,221659181,0.8704,PLAN FAILURE: true can waste waste4 was placed into plastic bin.,8,0,0,5.0,5.0,1.1111111111111112,2.0,9170,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,103,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter23_seed3794435593.txt,,False,7,,1,1,0.14285714285714285,9.970150143140927,gpt-4o,v2,3794435593,0.8704,PLAN FAILURE: true plastic waste waste3 was placed into general bin.,6,0,0,5.0,5.0,1.1428571428571428,2.0,7068,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,104,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter24_seed1062380405.txt,,False,5,,1,1,0.2,6.506490978877991,gpt-4o,v2,1062380405,0.8704,PLAN FAILURE: true general waste waste2 was placed into plastic bin.,4,0,0,5.0,5.0,1.2,2.0,4982,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,105,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter25_seed2258604627.txt,,True,9,,0,0,0.0,11.742867435095832,gpt-4o,v2,2258604627,0.8704,success,9,0,0,5.0,0.0,1.0,0.0,9184,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,106,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter26_seed2829245352.txt,,True,9,,3,3,0.3333333333333333,11.854743636911735,gpt-4o,v2,2829245352,0.8704,success,6,1,0,5.0,5.0,1.5555555555555556,2.6666666666666665,9174,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,107,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter27_seed3940097250.txt,,False,5,,1,1,0.2,6.889947158982977,gpt-4o,v2,3940097250,0.8704,PLAN FAILURE: true general waste waste2 was placed into plastic bin.,4,0,0,5.0,5.0,1.2,2.0,4976,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,108,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter28_seed2295953812.txt,,True,9,,1,1,0.1111111111111111,11.555933037074283,gpt-4o,v2,2295953812,0.8704,success,8,0,0,5.0,5.0,1.2222222222222223,3.0,9184,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,109,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter29_seed1147340016.txt,,True,10,,4,4,0.4,12.742593325208873,gpt-4o,v2,1147340016,0.8704,success,6,0,0,5.0,5.0,1.6,2.5,10189,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,110,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter30_seed3656921932.txt,,True,9,,2,2,0.2222222222222222,11.906635720981285,gpt-4o,v2,3656921932,0.8704,success,7,0,0,5.0,5.0,1.3333333333333333,2.5,9184,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,111,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter31_seed834664221.txt,,False,3,,1,1,0.3333333333333333,4.695365014951676,gpt-4o,v2,834664221,0.8704,PLAN FAILURE: true paper waste waste1 was placed into plastic bin.,2,0,0,5.0,5.0,1.3333333333333333,2.0,2918,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,112,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter32_seed2566599462.txt,,True,10,,3,3,0.3,13.110643777996302,gpt-4o,v2,2566599462,0.8704,success,7,0,0,5.0,5.0,1.3,2.0,10189,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,113,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter33_seed481330159.txt,,False,5,,2,2,0.4,6.903452076949179,gpt-4o,v2,481330159,0.8704,PLAN FAILURE: true general waste waste2 was placed into paper bin.,3,0,0,5.0,5.0,1.4,2.0,4932,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,114,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter34_seed3722475659.txt,,False,3,,1,1,0.3333333333333333,3.604791556019336,gpt-4o,v2,3722475659,0.8704,PLAN FAILURE: true paper waste waste1 was placed into plastic bin.,2,0,0,5.0,5.0,1.3333333333333333,2.0,2917,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,115,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter35_seed3267154761.txt,,False,9,,1,1,0.1111111111111111,11.682494197972119,gpt-4o,v2,3267154761,0.8704,PLAN FAILURE: true can waste waste4 was placed into paper bin.,8,0,0,5.0,5.0,1.2222222222222223,3.0,9175,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,116,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter36_seed2062582486.txt,,True,9,,2,2,0.2222222222222222,11.740433664061129,gpt-4o,v2,2062582486,0.8704,success,7,0,0,5.0,5.0,1.4444444444444444,3.0,9201,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,117,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter37_seed4001804605.txt,,False,7,,3,3,0.42857142857142855,8.750985904131085,gpt-4o,v2,4001804605,0.8704,PLAN FAILURE: true plastic waste waste3 was placed into general bin.,4,0,0,5.0,5.0,1.5714285714285714,2.3333333333333335,7068,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,118,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter38_seed3175035907.txt,,False,3,,0,0,0.0,3.553278945153579,gpt-4o,v2,3175035907,0.8704,PLAN FAILURE: true paper waste waste1 was placed into can bin.,3,0,0,5.0,0.0,1.0,0.0,2942,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,119,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter39_seed3156193605.txt,,True,9,,1,1,0.1111111111111111,11.590492252958938,gpt-4o,v2,3156193605,0.8704,success,8,0,0,5.0,5.0,1.1111111111111112,2.0,9185,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_01,120,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_01_step50/when_knowno_gpt4/knowno_wastesorting_scene01_iter40_seed3862245153.txt,,True,9,,0,0,0.0,11.427864927100018,gpt-4o,v2,3862245153,0.8704,success,9,0,0,5.0,0.0,1.0,0.0,9184,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,201,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter01_seed2156641990.txt,,True,10,,5,5,0.5,11.643019411945716,gpt-4o,v2,2156641990,0.8704,success,5,0,0,4.8,4.6,1.5,2.0,10268,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,202,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter02_seed715488211.txt,,False,8,,2,2,0.25,11.285646022995934,gpt-4o,v2,715488211,0.8704,non-executable action: an option not listed here,7,1,0,4.888888888888889,5.0,1.2222222222222223,2.0,9312,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,203,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter03_seed1273456514.txt,,False,3,,2,2,0.6666666666666666,4.051628372166306,gpt-4o,v2,1273456514,0.8704,PLAN FAILURE: true can waste waste1 was placed into general bin.,1,0,0,4.666666666666667,4.5,2.0,2.5,2997,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,204,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter04_seed1679391382.txt,,False,10,,3,3,0.3,12.09104833798483,gpt-4o,v2,1679391382,0.8704,PLAN FAILURE: true can waste waste4 was placed into general bin.,7,0,0,4.9,4.666666666666667,1.5,2.6666666666666665,10374,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,205,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter05_seed1315496753.txt,,False,5,,3,3,0.6,6.114940898027271,gpt-4o,v2,1315496753,0.8704,PLAN FAILURE: true paper waste waste3 was placed into general bin.,2,0,0,4.8,4.666666666666667,1.6,2.0,5073,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,206,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter06_seed3794247199.txt,,False,3,,1,1,0.3333333333333333,3.762932840967551,gpt-4o,v2,3794247199,0.8704,PLAN FAILURE: true can waste waste1 was placed into general bin.,2,0,0,4.666666666666667,5.0,1.3333333333333333,2.0,2997,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,207,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter07_seed2628956077.txt,,True,10,,4,4,0.4,12.625567966140807,gpt-4o,v2,2628956077,0.8704,success,6,0,0,4.9,4.75,1.5,2.25,10369,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,208,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter08_seed1669852028.txt,,True,10,,4,4,0.4,13.144443017896265,gpt-4o,v2,1669852028,0.8704,success,6,0,0,4.9,5.0,1.5,2.25,10370,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,209,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter09_seed2314118130.txt,,True,10,,4,4,0.4,12.204573026159778,gpt-4o,v2,2314118130,0.8704,success,6,0,0,4.9,5.0,1.5,2.25,10374,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,210,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter10_seed1150653687.txt,,True,11,,4,4,0.36363636363636365,14.190191166941077,gpt-4o,v2,1150653687,0.8704,success,7,0,0,4.909090909090909,5.0,1.3636363636363635,2.0,11338,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,211,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter11_seed3820178410.txt,,False,5,,2,2,0.4,5.941522225970402,gpt-4o,v2,3820178410,0.8704,PLAN FAILURE: true general waste waste2 was placed into plastic bin.,3,0,0,4.8,5.0,1.4,2.0,5073,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,212,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter12_seed1684512935.txt,,False,7,,3,3,0.42857142857142855,8.403741190908477,gpt-4o,v2,1684512935,0.8704,PLAN FAILURE: true general waste waste2 was placed into can bin.,4,0,0,4.857142857142857,4.666666666666667,1.4285714285714286,2.0,7129,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,213,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter13_seed800159661.txt,,True,11,,4,4,0.36363636363636365,13.525361692998558,gpt-4o,v2,800159661,0.8704,success,7,0,0,4.909090909090909,5.0,1.3636363636363635,2.0,11410,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,214,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter14_seed3132007216.txt,,True,10,,5,5,0.5,12.079238848993555,gpt-4o,v2,3132007216,0.8704,success,5,0,0,4.9,4.8,1.6,2.2,10374,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,215,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter15_seed431660203.txt,,False,5,,2,2,0.4,5.98821582691744,gpt-4o,v2,431660203,0.8704,PLAN FAILURE: true general waste waste2 was placed into plastic bin.,3,0,0,4.8,5.0,1.4,2.0,5083,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,216,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter16_seed4052769592.txt,,False,8,,4,4,0.5,10.601786527084187,gpt-4o,v2,4052769592,0.8704,PLAN FAILURE: true general waste waste2 was placed into plastic bin.,4,0,0,4.875,4.75,1.625,2.25,8143,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,217,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter17_seed1116766657.txt,,False,8,,4,4,0.5,10.022263281978667,gpt-4o,v2,1116766657,0.8704,PLAN FAILURE: true can waste waste1 was placed into plastic bin.,4,0,0,4.75,4.5,1.5,2.0,8118,,,,,,,,,,,,,,,,,,,,,,,,,,
wastesorting,knowno,knowno_gpt4,,scene_02,218,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/wastesorting/scene_02_step50/when_knowno_gpt4/knowno_wastesorting_scene02_iter18_seed1960486937.txt,,True,10,,2,2,0.2,12.408942070091143,gpt-4o,v2,1960486937,0.8704,success,8,0,0,4.9,5.0,1.3,2.5,10285,,,,,,,,,,,,,,,,,,,,,,,,,,
