domain,condition,order,metric,metric_label,n_attempted,n_valid,n_execution_errors,n_missing_metric,success_only,numerator,value,sd,lower,upper,error_minus,error_plus,error_type,source_csv
tomato,50,0,success,Task success (%),50,50,0,0,0,48.0,96.0,0.19794866372215741,86.53990931249297,98.89611156723802,9.460090687507034,2.896111567238023,95% Wilson CI,01_processed/episodes.csv
tomato,50,0,questions,Questions per episode,50,50,0,0,0,493.0,9.86,1.818386815901638,9.602841270331147,10.117158729668851,0.257158729668852,0.257158729668852,mean +/- 1 SE,01_processed/episodes.csv
tomato,50,0,steps,Physical/planning steps,50,50,0,0,0,793.0,15.86,7.298336405353914,14.82785936727872,16.89214063272128,1.0321406327212799,1.0321406327212799,mean +/- 1 SE,01_processed/episodes.csv
tomato,50,0,seconds,Logged episode time (s),50,50,0,0,0,36.8118,0.736236,0.7027793594474059,0.6368479898513603,0.8356240101486397,0.09938801014863974,0.09938801014863974,mean +/- 1 SE,01_processed/episodes.csv
tomato,50,0,questions_success_only,Questions (successful episodes),50,48,0,0,1,469.0,9.770833333333334,1.8011767233263043,9.510855866815701,10.030810799850967,0.25997746651763265,0.25997746651763265,mean +/- 1 SE,01_processed/episodes.csv
tomato,50,0,steps_success_only,Steps (successful episodes),50,48,0,0,1,693.0,14.4375,1.966812411957426,14.15361508112772,14.72138491887228,0.28388491887228007,0.28388491887228007,mean +/- 1 SE,01_processed/episodes.csv
tomato,50,0,reward,Cumulative reward,50,50,0,0,0,325.0,6.5,35.12731944553372,1.5322468430314062,11.467753156968595,4.967753156968594,4.967753156968595,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,success,Task success (%),50,50,0,0,0,49.0,98.0,0.1414213562373095,89.50455641036218,99.64607407283539,8.495443589637816,1.6460740728353898,95% Wilson CI,01_processed/episodes.csv
tomato,100,1,questions,Questions per episode,50,50,0,0,0,431.0,8.62,1.6768532239566698,8.382857142857143,8.857142857142856,0.23714285714285666,0.23714285714285666,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,steps,Physical/planning steps,50,50,0,0,0,718.0,14.36,5.189313980849177,13.626120178887078,15.093879821112921,0.7338798211129216,0.7338798211129216,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,seconds,Logged episode time (s),50,50,0,0,0,61.90360000000001,1.238072,1.0358241307346747,1.0915843466081703,1.3845596533918298,0.1464876533918298,0.1464876533918298,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,questions_success_only,Questions (successful episodes),50,49,0,0,1,425.0,8.673469387755102,1.6506028583273347,8.437668979422625,8.909269796087578,0.2358004083324765,0.2358004083324765,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,steps_success_only,Steps (successful episodes),50,49,0,0,1,668.0,13.63265306122449,0.6980292959175737,13.532934590379122,13.732371532069857,0.09971847084536734,0.09971847084536734,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,reward,Cumulative reward,50,50,0,0,0,685.0,13.7,28.08169568692498,9.728648510511665,17.671351489488334,3.9713514894883346,3.9713514894883346,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,success,Task success (%),50,50,0,0,0,47.0,94.0,0.23989793748209523,83.78290831116182,97.9385029651026,10.217091688838181,3.9385029651026002,95% Wilson CI,01_processed/episodes.csv
tomato,200,2,questions,Questions per episode,50,50,0,0,0,469.0,9.38,2.212118755346354,9.06715916546093,9.692840834539071,0.3128408345390703,0.3128408345390703,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,steps,Physical/planning steps,50,50,0,0,0,796.0,15.92,8.72678260837736,14.685846567935108,17.15415343206489,1.2341534320648915,1.2341534320648915,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,seconds,Logged episode time (s),50,50,0,0,0,152.65279999999998,3.053056,3.508906568111892,2.556821674227613,3.5492903257723873,0.49623432577238713,0.49623432577238713,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,questions_success_only,Questions (successful episodes),50,47,0,0,1,435.0,9.25531914893617,2.171636180458762,8.938553455937033,9.572084841935308,0.31676569299913737,0.31676569299913737,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,steps_success_only,Steps (successful episodes),50,47,0,0,1,646.0,13.74468085106383,0.7362680604231451,13.637285116690036,13.852076585437624,0.10739573437379413,0.10739573437379413,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,reward,Cumulative reward,50,50,0,0,0,180.0,3.6,41.686879451061664,-2.295415029270368,9.495415029270369,5.895415029270368,5.895415029270369,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,success,Task success (%),50,50,0,0,0,50.0,100.0,0.0,92.86524008666413,100,7.13475991333587,0,95% Wilson CI,01_processed/episodes.csv
wastesorting,50,0,questions,Questions per episode,50,50,0,0,0,378.0,7.56,1.8088219190107901,7.304193951021721,7.815806048978279,0.25580604897827897,0.25580604897827897,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,steps,Physical/planning steps,50,50,0,0,0,499.0,9.98,0.5146823867043377,9.907212918840818,10.052787081159183,0.07278708115918242,0.07278708115918242,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,seconds,Logged episode time (s),50,50,0,0,0,22.576800000000006,0.451536,0.03721050850038391,0.44627363942159576,0.45679836057840423,0.005262360578404235,0.005262360578404235,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,questions_success_only,Questions (successful episodes),50,50,0,0,1,378.0,7.56,1.8088219190107901,7.304193951021721,7.815806048978279,0.25580604897827897,0.25580604897827897,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,steps_success_only,Steps (successful episodes),50,50,0,0,1,499.0,9.98,0.5146823867043377,9.907212918840818,10.052787081159183,0.07278708115918242,0.07278708115918242,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,reward,Cumulative reward,50,50,0,0,0,500.0,10.0,6.1445180478875905,9.131033924243111,10.868966075756889,0.8689660757568891,0.8689660757568891,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,100,1,success,Task success (%),50,50,0,0,0,50.0,100.0,0.0,92.86524008666413,100,7.13475991333587,0,95% Wilson CI,01_processed/episodes.csv
