domain,condition,order,metric,metric_label,n_attempted,n_valid,n_execution_errors,n_missing_metric,success_only,numerator,value,sd,lower,upper,error_minus,error_plus,error_type,source_csv
wastesorting,ours,0,success,Task success (%),200,200,0,0,0,200.0,100.0,0.0,98.11546736227335,100,1.8845326377266503,0,95% Wilson CI,01_processed/episodes.csv
wastesorting,ours,0,questions,Questions per episode,200,200,0,0,0,1566.0,7.83,2.16205281198426,7.677119779536248,7.982880220463752,0.15288022046375183,0.15288022046375183,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,0,steps,Physical/planning steps,200,200,0,0,0,2069.0,10.345,0.8773962164284816,10.2829587185576,10.407041281442401,0.06204128144240073,0.06204128144240073,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,0,seconds,Logged episode time (s),200,200,0,0,0,196.46070000000006,0.9823035,0.0869479977302323,0.976155348119436,0.9884516518805639,0.006148151880563946,0.006148151880563946,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,0,questions_success_only,Questions (successful episodes),200,200,0,0,1,1566.0,7.83,2.16205281198426,7.677119779536248,7.982880220463752,0.15288022046375183,0.15288022046375183,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,0,steps_success_only,Steps (successful episodes),200,200,0,0,1,2069.0,10.345,0.8773962164284816,10.2829587185576,10.407041281442401,0.06204128144240073,0.06204128144240073,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,ours,0,reward,Cumulative reward,200,200,0,0,0,4835.0,24.175,7.810209463215214,23.622734792607318,24.727265207392684,0.5522652073926828,0.5522652073926828,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,cp_when,1,success,Task success (%),200,200,2,0,0,148.0,74.0,0.43973495900468756,67.5092543974659,79.5861699364253,6.490745602534105,5.586169936425307,95% Wilson CI,01_processed/episodes.csv
wastesorting,cp_when,1,questions,Questions per episode,200,198,2,0,0,1232.0,6.222222222222222,3.04302666441092,6.005963733975012,6.438480710469433,0.2162584882472105,0.2162584882472105,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,cp_when,1,steps,Physical/planning steps,200,198,2,0,0,1890.0,9.545454545454545,2.314258286515384,9.38098737061555,9.70992172029354,0.16446717483899498,0.16446717483899498,mean +/- 1 SE,01_processed/episodes.csv
