domain,condition,scene,n_attempted,n_valid,n_errors,successes,success_percent,success_ci_low,success_ci_high,success_percent_errors_as_failure,end_reasons,questions_n,questions_mean,questions_sd,questions_success_only_n,questions_success_only_mean,questions_success_only_sd,steps_n,steps_mean,steps_sd,steps_success_only_n,steps_success_only_mean,steps_success_only_sd,seconds_n,seconds_mean,seconds_sd,seconds_success_only_n,seconds_success_only_mean,seconds_success_only_sd,reward_n,reward_mean,reward_sd,reward_success_only_n,reward_success_only_mean,reward_success_only_sd
tomato,ours,01,40,40,0,38,95.0,83.49612263085902,98.61793326138516,95.0,"{'GOAL DONE': 38, 'PLAN FAILURE': 1, 'MAX STEP': 1}",40,8.6,2.02294530136326,38,8.736842105263158,1.9268264136785913,40,14.95,5.913695534248856,38,14.263157894736842,1.0049663306533207,40,1.3123775,1.2147888284331139,38,1.146063157894737,0.1704553288885828,40,24.625,30.91318488929926,38,30.0,0.0
tomato,ours,02,40,40,0,40,100.0,91.23783988027135,100,100.0,{'GOAL DONE': 40},40,9.125,1.727418408774886,40,9.125,1.727418408774886,40,13.8,1.3435505964154104,40,13.8,1.3435505964154104,40,1.0743,0.22185132004369099,40,1.0743,0.22185132004369099,40,29.5,3.1622776601683795,40,29.5,3.1622776601683795
tomato,ours,03,40,40,0,35,87.5,73.8878801611489,94.54049974905459,87.5,"{'GOAL DONE': 35, 'PLAN FAILURE': 4, 'MAX STEP': 1}",40,8.525,2.9263392726171618,35,9.257142857142858,2.132974409582256,40,13.8,6.603029607687672,35,13.82857142857143,1.01418510567422,40,1.17114,1.2463019333725696,35,1.0697228571428572,0.15392114307564858,40,22.375,31.357890676706997,35,29.714285714285715,1.1775205398840138
tomato,ours,04,40,40,0,38,95.0,83.49612263085902,98.61793326138516,95.0,"{'GOAL DONE': 38, 'MAX STEP': 1, 'PLAN FAILURE': 1}",40,9.75,2.446871367109331,38,10.026315789473685,2.019992535512876,40,14.65,6.06186059276802,38,14.026315789473685,0.9440236513660815,40,1.2797075,1.2106716280511198,38,1.1165026315789472,0.1519736152186206,40,24.375,31.074507236640134,38,30.0,0.0
tomato,ours,05,40,40,0,39,97.5,87.11863103652591,99.55731684973186,97.5,"{'GOAL DONE': 39, 'MAX STEP': 1}",40,9.0,1.3397282541141673,39,9.0,1.3572417850765923,40,14.85,5.850925852660699,39,13.948717948717949,1.336702894767529,40,1.2678125,1.1922454957547275,39,1.0825820512820512,0.2243367837963774,40,24.5,30.187448571915635,39,29.23076923076923,4.061770021616441
tomato,query_action_pomcp,01,40,40,0,28,70.0,54.56998118185506,81.92515477025347,70.0,"{'GOAL DONE': 28, 'PLAN FAILURE': 12}",40,1.55,1.2999013769296461,28,1.8571428571428572,1.1773883752795364,40,18.375,5.260825225312285,28,19.714285714285715,4.035556254807296,40,2.2165,0.8050662648311819,28,2.390682142857143,0.6936821233013221,40,22.95,8.028634650983587,28,27.25,2.5621894572444903
tomato,query_action_pomcp,02,40,40,0,24,60.0,44.595893660346185,73.65167431570808,60.0,"{'GOAL DONE': 24, 'MAX STEP': 1, 'PLAN FAILURE': 15}",40,1.55,2.5515204114912367,24,1.2916666666666667,0.954584665735822,40,16.8,8.656404180335697,24,18.583333333333332,3.133502924796807,40,1.95536,1.1419461345687065,24,2.2216541666666667,0.5681042655214121,40,18.325,13.683955605951118,24,28.708333333333332,0.954584665735822
tomato,query_action_pomcp,03,40,40,0,22,55.0,39.829091798932055,69.29469218909507,55.0,"{'GOAL DONE': 22, 'PLAN FAILURE': 18}",40,1.225,1.310460870193266,22,1.3181818181818181,1.1291110551632089,40,15.375,6.2375517057617476,22,18.227272727272727,3.006846444553752,40,1.7511025,0.8850229037996701,22,2.1595863636363637,0.4660458216746857,40,17.65,13.398335143419297,22,28.454545454545453,1.6540649128527984
tomato,query_action_pomcp,04,40,40,0,23,57.5,42.19506854199106,71.49060744004963,57.5,"{'GOAL DONE': 23, 'PLAN FAILURE': 16, 'MAX STEP': 1}",40,0.85,0.9753368911725072,23,1.0434782608695652,0.9759965009980692,40,17.075,7.737313851785103,23,18.82608695652174,3.3797817830720627,40,2.0633025,1.405501501789326,23,2.222717391304348,0.5619280151667552,40,20.525,10.930989820759072,23,28.52173913043478,1.7286243931201823
tomato,query_action_pomcp,05,40,40,0,21,52.5,37.49736210669248,67.0645298873211,52.5,"{'PLAN FAILURE': 19, 'GOAL DONE': 21}",40,0.8,0.8828857114526091,21,0.8095238095238095,0.9283882603225667,40,15.875,6.115082237323613,21,18.523809523809526,3.340943693315522,40,1.890215,0.9351065932795425,21,2.2913666666666668,0.5945420416869889,40,19.2,11.635930207545583,21,28.714285714285715,2.0770858707058104
