domain,condition,order,metric,metric_label,n_attempted,n_valid,n_execution_errors,n_missing_metric,success_only,numerator,value,sd,lower,upper,error_minus,error_plus,error_type,source_csv
tomato,0.4,0,success,Task success (%),50,50,0,0,0,50.0,100.0,0.0,92.86524008666413,100,7.13475991333587,0,95% Wilson CI,01_processed/episodes.csv
tomato,0.4,0,questions,Questions per episode,50,50,0,0,0,527.0,10.54,1.5146899729930592,10.325790489740267,10.75420951025973,0.21420951025973167,0.21420951025973167,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.4,0,steps,Physical/planning steps,50,50,0,0,0,769.0,15.38,4.261311477726555,14.777359551470298,15.982640448529704,0.6026404485297032,0.6026404485297032,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.4,0,seconds,Logged episode time (s),50,50,0,0,0,96.09290000000003,1.921858,0.9622872737283767,1.78577002865943,2.0579459713405703,0.13608797134057005,0.13608797134057027,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.4,0,questions_success_only,Questions (successful episodes),50,50,0,0,1,527.0,10.54,1.5146899729930592,10.325790489740267,10.75420951025973,0.21420951025973167,0.21420951025973167,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.4,0,steps_success_only,Steps (successful episodes),50,50,0,0,1,769.0,15.38,4.261311477726555,14.777359551470298,15.982640448529704,0.6026404485297032,0.6026404485297032,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.4,0,reward,Cumulative reward,50,50,0,0,0,460.0,9.2,19.466349825023798,6.447042406755221,11.952957593244777,2.752957593244778,2.752957593244778,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.5,1,success,Task success (%),50,50,0,0,0,46.0,92.0,0.27404751561786966,81.16175308165717,96.84504859114071,10.838246918342833,4.84504859114071,95% Wilson CI,01_processed/episodes.csv
tomato,0.5,1,questions,Questions per episode,50,50,0,0,0,560.0,11.2,2.6878411031752543,10.81988186583857,11.58011813416143,0.3801181341614299,0.3801181341614299,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.5,1,steps,Physical/planning steps,50,50,0,0,0,897.0,17.94,9.786308636799367,16.556006960026938,19.323993039973065,1.3839930399730633,1.3839930399730633,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.5,1,seconds,Logged episode time (s),50,50,0,0,0,150.6396,3.012792,2.5505822166745236,2.652085203723126,3.3734987962768743,0.3607067962768742,0.3607067962768742,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.5,1,questions_success_only,Questions (successful episodes),50,46,0,0,1,506.0,11.0,2.449489742783178,10.638842440742692,11.361157559257308,0.3611575592573075,0.3611575592573075,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.5,1,steps_success_only,Steps (successful episodes),50,46,0,0,1,697.0,15.152173913043478,2.2307685900638505,14.823265028395562,15.481082797691395,0.328908884647916,0.328908884647916,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.5,1,reward,Cumulative reward,50,50,0,0,0,-20.0,-0.4,46.28924148817974,-6.946287310454714,6.1462873104547135,6.546287310454714,6.546287310454714,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.6,2,success,Task success (%),50,50,0,0,0,48.0,96.0,0.19794866372215741,86.53990931249297,98.89611156723802,9.460090687507034,2.896111567238023,95% Wilson CI,01_processed/episodes.csv
tomato,0.6,2,questions,Questions per episode,50,50,0,0,0,539.0,10.78,1.9721530759811827,10.501095437287159,11.05890456271284,0.2789045627128406,0.2789045627128406,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.6,2,steps,Physical/planning steps,50,50,0,0,0,803.0,16.06,7.21509189272099,15.03963191915458,17.080368080845417,1.0203680808454187,1.0203680808454187,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.6,2,seconds,Logged episode time (s),50,50,0,0,0,162.94569999999996,3.258914,2.15678121358412,2.9538990756677834,3.5639289243322163,0.30501492433221644,0.30501492433221644,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.6,2,questions_success_only,Questions (successful episodes),50,48,0,0,1,520.0,10.833333333333334,1.9928951818080545,10.545683690912437,11.120982975754231,0.28764964242089697,0.28764964242089697,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.6,2,steps_success_only,Steps (successful episodes),50,48,0,0,1,703.0,14.645833333333334,1.7922953704776066,14.387137779680192,14.904528886986476,0.25869555365314234,0.25869555365314234,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.6,2,reward,Cumulative reward,50,50,0,0,0,325.0,6.5,37.324418882254,1.2215300609021957,11.778469939097803,5.278469939097804,5.278469939097803,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.7,3,success,Task success (%),50,50,0,0,0,46.0,92.0,0.27404751561786966,81.16175308165717,96.84504859114071,10.838246918342833,4.84504859114071,95% Wilson CI,01_processed/episodes.csv
tomato,0.7,3,questions,Questions per episode,50,50,0,0,0,568.0,11.36,2.967579925165437,10.94032082224049,11.779679177759508,0.4196791777595088,0.4196791777595088,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.7,3,steps,Physical/planning steps,50,50,0,0,0,890.0,17.8,9.7289804822751,16.424114385390343,19.17588561460966,1.3758856146096576,1.3758856146096576,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.7,3,seconds,Logged episode time (s),50,50,0,0,0,243.78019999999995,4.875604,3.5637320309118277,4.371616182922108,5.379591817077892,0.503987817077892,0.503987817077892,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.7,3,questions_success_only,Questions (successful episodes),50,46,0,0,1,501.0,10.891304347826088,2.046441473708449,10.589573013786003,11.193035681866172,0.3017313340400847,0.3017313340400847,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.7,3,steps_success_only,Steps (successful episodes),50,46,0,0,1,690.0,15.0,1.699673171197595,14.74939686281463,15.25060313718537,0.25060313718537053,0.25060313718537053,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.7,3,reward,Cumulative reward,50,50,0,0,0,95.0,1.9,38.75472321444925,-3.5807455175889555,7.380745517588956,5.4807455175889555,5.4807455175889555,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.8,4,success,Task success (%),50,50,0,0,0,48.0,96.0,0.19794866372215741,86.53990931249297,98.89611156723802,9.460090687507034,2.896111567238023,95% Wilson CI,01_processed/episodes.csv
tomato,0.8,4,questions,Questions per episode,50,50,0,0,0,645.0,12.9,3.7156590867542723,12.374526452635727,13.425473547364273,0.5254735473642729,0.5254735473642729,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.8,4,steps,Physical/planning steps,50,50,0,0,0,865.0,17.3,7.231591689755924,16.27729849548026,18.322701504519742,1.0227015045197412,1.0227015045197412,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.8,4,seconds,Logged episode time (s),50,50,0,0,0,298.518,5.97036,3.1898967176677924,5.519240479930479,6.421479520069521,0.45111952006952105,0.45111952006952105,mean +/- 1 SE,01_processed/episodes.csv
