domain,condition,order,metric,metric_label,n_attempted,n_valid,n_execution_errors,n_missing_metric,success_only,numerator,value,sd,lower,upper,error_minus,error_plus,error_type,source_csv
tomato,0.8,0,success,Task success (%),50,50,0,0,0,48.0,96.0,0.19794866372215741,86.53990931249297,98.89611156723802,9.460090687507034,2.896111567238023,95% Wilson CI,01_processed/episodes.csv
tomato,0.8,0,questions,Questions per episode,50,50,0,0,0,645.0,12.9,3.7156590867542723,12.374526452635727,13.425473547364273,0.5254735473642729,0.5254735473642729,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.8,0,steps,Physical/planning steps,50,50,0,0,0,865.0,17.3,7.231591689755924,16.27729849548026,18.322701504519742,1.0227015045197412,1.0227015045197412,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.8,0,seconds,Logged episode time (s),50,50,0,0,0,300.32450000000006,6.00649,3.1678898874938373,5.558482715700164,6.454497284299837,0.4480072842998366,0.4480072842998366,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.8,0,questions_success_only,Questions (successful episodes),50,48,0,0,1,624.0,13.0,3.6437063197630035,12.474076293859222,13.525923706140778,0.5259237061407784,0.5259237061407784,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.8,0,steps_success_only,Steps (successful episodes),50,48,0,0,1,765.0,15.9375,2.6690204594131455,15.5522600798213,16.322739920178698,0.3852399201786998,0.385239920178698,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.8,0,reward,Cumulative reward,50,50,0,0,0,240.0,4.8,35.31144232658408,-0.19379206452105624,9.793792064521057,4.993792064521056,4.993792064521057,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.9,1,success,Task success (%),50,50,0,0,0,48.0,96.0,0.19794866372215741,86.53990931249297,98.89611156723802,9.460090687507034,2.896111567238023,95% Wilson CI,01_processed/episodes.csv
tomato,0.9,1,questions,Questions per episode,50,50,0,0,0,672.0,13.44,5.083627180087309,12.721066549587203,14.158933450412796,0.7189334504127967,0.7189334504127967,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.9,1,steps,Physical/planning steps,50,50,0,0,0,877.0,17.54,7.434640378055983,16.488583074598658,18.59141692540134,1.051416925401341,1.051416925401341,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.9,1,seconds,Logged episode time (s),50,50,0,0,0,300.7361,6.014722,3.235448081657,5.557160544256666,6.472283455743334,0.45756145574333384,0.45756145574333384,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.9,1,questions_success_only,Questions (successful episodes),50,48,0,0,1,638.0,13.291666666666666,5.119667265340729,12.552706348215219,14.030626985118113,0.738960318451447,0.738960318451447,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.9,1,steps_success_only,Steps (successful episodes),50,48,0,0,1,777.0,16.1875,3.3047757190453164,15.710496712249462,16.664503287750538,0.4770032877505379,0.4770032877505379,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.9,1,reward,Cumulative reward,50,50,0,0,0,115.0,2.3,26.422972379877233,-1.436772589783208,6.036772589783208,3.736772589783208,3.7367725897832083,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.95,2,success,Task success (%),50,50,0,0,0,48.0,96.0,0.19794866372215741,86.53990931249297,98.89611156723802,9.460090687507034,2.896111567238023,95% Wilson CI,01_processed/episodes.csv
tomato,0.95,2,questions,Questions per episode,50,50,0,0,0,705.0,14.1,6.402327382941873,13.194574178429095,15.005425821570904,0.9054258215709048,0.9054258215709048,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.95,2,steps,Physical/planning steps,50,50,0,0,0,941.0,18.82,7.018023444049221,17.827501606437327,19.812498393562674,0.9924983935626734,0.9924983935626734,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.95,2,seconds,Logged episode time (s),50,50,0,0,0,313.9506,6.279012,2.842840252903165,5.876973675868419,6.681050324131581,0.40203832413158125,0.40203832413158125,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.95,2,questions_success_only,Questions (successful episodes),50,48,0,0,1,646.0,13.458333333333334,5.599993667676258,12.650043870460062,14.266622796206606,0.8082894628732724,0.8082894628732724,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.95,2,steps_success_only,Steps (successful episodes),50,48,0,0,1,841.0,17.520833333333332,2.8731299807918234,17.106132741376598,17.935533925290066,0.41470059195673414,0.41470059195673414,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.95,2,reward,Cumulative reward,50,50,0,0,0,-260.0,-5.2,25.57422171497171,-8.81674111964495,-1.5832588803550496,3.61674111964495,3.6167411196449506,mean +/- 1 SE,01_processed/episodes.csv
tomato,0.99,3,success,Task success (%),50,50,0,0,0,49.0,98.0,0.1414213562373095,89.50455641036218,99.64607407283539,8.495443589637816,1.6460740728353898,95% Wilson CI,01_processed/episodes.csv
