run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,tomato,03,human-proxy,0.0,0.0,0.8,2425814315,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_human_proxy_thres_0-8
1,tomato,03,human-proxy,0.0,0.0,0.8,2343964813,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_human_proxy_thres_0-8
1,tomato,03,human-proxy,0.0,0.0,0.8,3127796778,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_human_proxy_thres_0-8
1,tomato,03,human-proxy,0.0,0.0,0.8,595558808,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_human_proxy_thres_0-8
1,tomato,03,human-proxy,0.0,0.0,0.8,2224373933,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_human_proxy_thres_0-8
1,tomato,03,human-proxy,0.0,0.0,0.8,57652444,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_human_proxy_thres_0-8
1,tomato,03,human-proxy,0.0,0.0,0.8,2467563821,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_human_proxy_thres_0-8
1,tomato,03,human-proxy,0.0,0.0,0.8,820040168,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_human_proxy_thres_0-8
1,tomato,03,human-proxy,0.0,0.0,0.8,4291543517,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_human_proxy_thres_0-8
1,tomato,03,human-proxy,0.0,0.0,0.8,3187513239,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_human_proxy_thres_0-8
1,tomato,03,human-proxy,0.0,0.0,0.8,2350401555,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_human_proxy_thres_0-8
