domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
wastesorting,04,2800390636,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192341_591704.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192327_117719.txt,1,1,16.0,-1.0,-0.06010000000000004,5.0
wastesorting,04,2944984555,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192553_749610.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192540_965118.txt,1,1,14.0,0.0,0.005600000000000049,0.0
wastesorting,04,3004073706,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192746_664406.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192737_631506.txt,1,0,15.0,8.0,0.8618,10.0
wastesorting,04,3017544463,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_193356_518673.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_193348_487575.txt,1,0,12.0,8.0,0.8062,20.0
wastesorting,04,3282713350,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_193343_253921.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_193335_402210.txt,1,0,11.0,8.0,0.6999000000000001,10.0
wastesorting,04,3377941517,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_193248_969038.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_193240_093719.txt,1,0,15.0,10.0,1.0786,10.0
wastesorting,04,340774356,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192818_916914.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192807_350218.txt,1,1,9.0,-1.0,-0.036599999999999966,5.0
wastesorting,04,343855811,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_193118_399485.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_193106_624285.txt,1,1,8.0,0.0,-0.03980000000000006,0.0
wastesorting,04,3502284573,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192654_122699.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192640_483283.txt,1,1,20.0,2.0,0.19399999999999995,5.0
wastesorting,04,3548302687,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192730_598448.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192718_645827.txt,1,1,12.0,0.0,0.013800000000000034,0.0
wastesorting,04,3628177464,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192358_244245.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192348_640011.txt,1,0,10.0,6.0,0.5494999999999999,10.0
wastesorting,04,3818201809,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_193441_094471.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_193430_361905.txt,1,0,15.0,3.0,0.33519999999999994,5.0
wastesorting,04,389622804,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_193311_533484.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_193256_597869.txt,1,1,17.0,0.0,0.09740000000000015,0.0
wastesorting,04,402461143,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192711_993030.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192701_345310.txt,1,1,7.0,0.0,-0.04909999999999992,0.0
wastesorting,04,4064243620,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192632_178341.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192617_071521.txt,1,1,14.0,0.0,-0.04109999999999969,0.0
wastesorting,04,4081864920,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_193059_773773.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_193048_270060.txt,1,1,8.0,0.0,-0.0051000000000001044,0.0
wastesorting,04,412703919,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192514_429104.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192504_713372.txt,1,0,14.0,8.0,0.7808999999999999,10.0
wastesorting,04,4132329194,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192944_324435.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192928_567866.txt,1,1,18.0,0.0,0.03210000000000024,0.0
wastesorting,04,4171382050,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192319_971799.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192308_714508.txt,1,1,8.0,0.0,0.04069999999999996,0.0
wastesorting,04,420735045,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192919_930491.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192906_893179.txt,1,1,15.0,1.0,0.10519999999999996,10.0
wastesorting,04,562256626,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_193201_715021.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_193149_608184.txt,1,0,22.0,9.0,0.9220999999999997,20.0
wastesorting,04,921711751,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-8/exp_wastesorting_20260912_192457_601788.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_04_step50/thres_0-1/exp_wastesorting_20260912_192442_827852.txt,1,1,12.0,0.0,0.037699999999999845,0.0
wastesorting,05,1007385642,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194643_175340.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_194630_406318.txt,1,1,11.0,0.0,0.009099999999999886,0.0
wastesorting,05,1041391480,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-8/exp_wastesorting_20260912_194010_676516.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_05_step50/thres_0-1/exp_wastesorting_20260912_193955_887418.txt,1,1,14.0,0.0,0.017900000000000027,0.0
