domain,condition,scene,n_attempted,n_valid,n_errors,successes,success_percent,success_ci_low,success_ci_high,success_percent_errors_as_failure,end_reasons,questions_n,questions_mean,questions_sd,questions_success_only_n,questions_success_only_mean,questions_success_only_sd,steps_n,steps_mean,steps_sd,steps_success_only_n,steps_success_only_mean,steps_success_only_sd,seconds_n,seconds_mean,seconds_sd,seconds_success_only_n,seconds_success_only_mean,seconds_success_only_sd,reward_n,reward_mean,reward_sd,reward_success_only_n,reward_success_only_mean,reward_success_only_sd
tomato,0.2,all,200,200,0,96,48.0,41.1791663783233,54.89621492718576,48.0,"{'PLAN FAILURE': 100, 'GOAL DONE': 96, 'MAX STEP': 4}",200,1.94,2.7812003482101795,96,2.4583333333333335,2.983874791597299,200,16.19,7.770831946820665,96,18.604166666666668,4.238865703951984,200,5.1958055,2.934496270474182,96,6.03665625,1.5453234171329553,200,-2.65,19.38702617524405,96,-0.15625,16.033732943555695
tomato,0.3,all,200,200,0,100,50.0,43.13608596038919,56.86391403961082,50.0,"{'GOAL DONE': 100, 'PLAN FAILURE': 95, 'MAX STEP': 5}",200,3.405,3.8724610745454044,100,3.91,3.936606239753817,200,16.285,8.153291101076576,100,18.56,3.9780204203405574,200,5.24463,3.1193573295709065,100,6.017097,1.4564472497152208,200,-2.6,19.68955032396116,100,0.75,15.18197695435032
tomato,0.4,all,200,200,0,159,79.5,73.37430194757748,84.51382379616379,79.5,"{'PLAN FAILURE': 33, 'GOAL DONE': 159, 'MAX STEP': 8}",200,8.17,4.376857825210976,159,8.371069182389936,3.981847194137664,200,18.815,8.611128419859767,159,18.465408805031448,3.9294085524830633,200,6.1402095,3.3651355285168205,159,5.911962893081761,1.423840447857882,200,-3.075,22.869948573153664,159,1.320754716981132,14.641851215667161
tomato,0.5,all,200,200,0,175,87.5,82.19857499741765,91.38802552428736,87.5,"{'GOAL DONE': 175, 'PLAN FAILURE': 17, 'MAX STEP': 8}",200,9.215,4.090530183965111,175,9.371428571428572,3.9761191895520196,200,19.195,8.271582094844902,175,18.16,4.276049309952988,200,6.277306,3.3050988696185426,175,5.804673142857143,1.5652842381588628,200,-2.2,22.34179444213182,175,2.085714285714286,13.9196615854528
tomato,0.6,all,200,200,0,175,87.5,82.19857499741765,91.38802552428736,87.5,"{'GOAL DONE': 175, 'PLAN FAILURE': 17, 'MAX STEP': 8}",200,11.34,4.99390583385259,175,11.297142857142857,4.671107434365281,200,19.17,8.268794641549674,175,18.13142857142857,4.262896014473431,200,6.263644,3.2902709414430484,175,5.793522857142857,1.5497346610273293,200,-2.2,22.32491903793273,175,2.085714285714286,13.888661191346456
tomato,0.7,all,200,200,0,173,86.5,81.07086162924745,90.5534295452121,86.5,"{'GOAL DONE': 173, 'PLAN FAILURE': 17, 'MAX STEP': 10}",200,11.99,5.983217735663796,173,11.728323699421965,5.385289617718114,200,19.41,8.77764978102863,173,18.040462427745666,4.15311368412778,200,6.3782265,3.5416822874410427,173,5.761689595375723,1.4922863518176888,200,-3.05,24.16333656949831,173,2.2254335260115607,14.05309865947918
tomato,0.8,all,200,200,0,187,93.5,89.19809207009311,96.1623645350847,93.5,"{'GOAL DONE': 187, 'MAX STEP': 13}",200,15.46,6.860300182423859,187,14.641711229946525,6.121087581874706,200,20.29,8.927170428489449,187,18.22459893048128,4.391197723378589,200,6.700903,3.625835838192153,187,5.835247058823529,1.5672572547302959,200,-3.95,25.84545293056265,187,1.4438502673796791,15.762034219292502
tomato,0.9,all,200,200,0,186,93.0,88.59451911438936,95.78478281716572,93.0,"{'GOAL DONE': 186, 'MAX STEP': 10, 'PLAN FAILURE': 4}",200,17.08,6.5212139326799345,186,16.801075268817204,6.138773442479186,200,19.71,8.323599675488301,186,18.327956989247312,4.443637798541479,200,6.426102,3.3081323554692474,186,5.840283333333334,1.5710649095237716,200,-3.625,24.951900965839158,186,0.8333333333333334,15.955314853429627
tomato,1.0,all,200,200,0,192,96.0,92.3067931799067,97.95943679338475,96.0,"{'GOAL DONE': 192, 'MAX STEP': 8}",200,28.44,8.51580853324418,192,27.692708333333332,7.776616106736479,200,20.23,7.535317181454649,192,18.989583333333332,4.526813175050966,200,6.596901,3.010818804439222,192,6.074686458333334,1.6066572527048406,200,-4.65,23.41728734789041,192,-1.09375,15.76501403549223
wastesorting,0.0,all,200,200,0,112,56.0,49.07167533465867,62.70218074881414,56.0,"{'PLAN FAILURE': 88, 'GOAL DONE': 112}",200,0.0,0.0,112,0.0,0.0,200,10.35,4.2458966298009155,112,13.258928571428571,1.9300634154464427,200,1.6789,0.5115016513135441,112,1.948044642857143,0.3881516360697905,200,9.0,7.281145196800049,112,14.419642857142858,4.539393920844188
