domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
tomato,05,95,0.0,0.05,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_05/run_3/exp_tomato_20260917_062937_881915.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-05/scene_05/run_3/exp_tomato_20260917_062937_114741.txt,0,1,58.0,37.0,0.04289999999999994,-90.0
tomato,05,96,0.0,0.05,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_05/run_4/exp_tomato_20260917_062951_211632.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-05/scene_05/run_4/exp_tomato_20260917_062950_453204.txt,0,1,61.0,37.0,0.07479999999999998,-100.0
tomato,05,97,0.0,0.05,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_05/run_5/exp_tomato_20260917_062959_062169.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-05/scene_05/run_5/exp_tomato_20260917_062958_315575.txt,0,1,63.0,33.0,-0.3712,-90.0
tomato,05,98,0.0,0.05,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_05/run_6/exp_tomato_20260917_063006_388285.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-05/scene_05/run_6/exp_tomato_20260917_063005_626510.txt,0,1,57.0,36.0,-0.012800000000000034,-110.0
tomato,05,99,0.0,0.05,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_05/run_7/exp_tomato_20260917_063016_043313.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-05/scene_05/run_7/exp_tomato_20260917_063015_298687.txt,0,1,62.0,32.0,-0.43479999999999996,-90.0
tomato,01,53,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_01/run_1/exp_tomato_20260917_062342_675692.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_01/run_1/exp_tomato_20260917_062341_291448.txt,0,1,56.0,36.0,-0.35430000000000006,-90.0
tomato,01,54,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_01/run_2/exp_tomato_20260917_062349_886829.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_01/run_2/exp_tomato_20260917_062348_061236.txt,0,1,61.0,37.0,-0.2457999999999999,-100.0
tomato,01,55,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_01/run_3/exp_tomato_20260917_062356_839975.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_01/run_3/exp_tomato_20260917_062355_381372.txt,0,1,67.0,37.0,-0.28090000000000004,-110.0
tomato,01,56,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_01/run_4/exp_tomato_20260917_062403_656806.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_01/run_4/exp_tomato_20260917_062402_208985.txt,0,1,61.0,36.0,-0.3651,-80.0
tomato,01,57,0.0,0.1,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-0/scene_01/run_5/exp_tomato_20260917_062410_564940.txt,experiments_logs/gamma/20260917_062335_2011515/tomato/gamma_0-1/scene_01/run_5/exp_tomato_20260917_062409_004656.txt,0,1,57.0,36.0,-0.3809,-95.0
