domain,condition,scene,n_attempted,n_valid,n_errors,successes,success_percent,success_ci_low,success_ci_high,success_percent_errors_as_failure,end_reasons,questions_n,questions_mean,questions_sd,questions_success_only_n,questions_success_only_mean,questions_success_only_sd,steps_n,steps_mean,steps_sd,steps_success_only_n,steps_success_only_mean,steps_success_only_sd,seconds_n,seconds_mean,seconds_sd,seconds_success_only_n,seconds_success_only_mean,seconds_success_only_sd,reward_n,reward_mean,reward_sd,reward_success_only_n,reward_success_only_mean,reward_success_only_sd
tomato,0.0,01,40,40,0,19,47.5,32.9354701126789,62.502637893307536,47.5,"{'MAX STEP': 2, 'PLAN FAILURE': 19, 'GOAL DONE': 19}",40,0.0,0.0,19,0.0,0.0,40,14.1,9.136570640941986,19,14.68421052631579,1.529438225803745,40,1.3616925,1.6964649597577597,19,1.2272105263157895,0.2451955521047024,40,11.25,40.31526401774535,19,30.0,0.0
tomato,0.0,02,40,40,0,19,47.5,32.9354701126789,62.502637893307536,47.5,"{'GOAL DONE': 19, 'PLAN FAILURE': 18, 'MAX STEP': 3}",40,0.0,0.0,19,0.0,0.0,40,14.55,11.385888702181377,19,15.473684210526315,3.4859785977004694,40,1.546105,2.1167279504897687,19,1.3917105263157894,0.637459388592923,40,5.125,46.9108196474971,19,27.105263157894736,12.617865362880899
tomato,0.0,03,40,40,0,28,70.0,54.56998118185506,81.92515477025347,70.0,"{'GOAL DONE': 28, 'PLAN FAILURE': 11, 'MAX STEP': 1}",40,0.0,0.0,28,0.0,0.0,40,14.975,7.087321652438826,28,15.928571428571429,2.340126166724879,40,1.4224525,1.3351693191362735,28,1.4400071428571428,0.38663011506220757,40,19.625,30.725991252708813,28,29.821428571428573,0.944911182523068
tomato,0.0,04,40,40,0,19,47.5,32.9354701126789,62.502637893307536,47.5,"{'PLAN FAILURE': 19, 'GOAL DONE': 19, 'MAX STEP': 2}",40,0.0,0.0,19,0.0,0.0,40,14.375,9.189423965652734,19,15.210526315789474,1.843274482738111,40,1.3612375,1.6198481640917888,19,1.3156894736842104,0.3059821125758404,40,11.875,40.81992192105499,19,30.0,0.0
tomato,0.0,05,40,40,0,19,47.5,32.9354701126789,62.502637893307536,47.5,"{'GOAL DONE': 19, 'PLAN FAILURE': 20, 'MAX STEP': 1}",40,0.0,0.0,19,0.0,0.0,40,14.35,6.885696806628978,19,14.947368421052632,2.0675719579181737,40,1.365475,1.3213071526585582,19,1.3066315789473684,0.3218862998924924,40,17.25,31.944463024892404,19,30.0,0.0
tomato,0.1,01,40,40,0,19,47.5,32.9354701126789,62.502637893307536,47.5,"{'MAX STEP': 2, 'PLAN FAILURE': 19, 'GOAL DONE': 19}",40,0.625,0.8969320930188526,19,1.0,0.9428090415820634,40,14.1,9.136570640941986,19,14.68421052631579,1.529438225803745,40,1.3613425,1.685703118900393,19,1.2270736842105263,0.24940106665125475,40,11.25,40.31526401774535,19,30.0,0.0
tomato,0.1,02,40,40,0,19,47.5,32.9354701126789,62.502637893307536,47.5,"{'GOAL DONE': 19, 'PLAN FAILURE': 18, 'MAX STEP': 3}",40,0.575,0.9306049865682222,19,0.8947368421052632,1.1496249070460263,40,14.8,11.482874651253939,19,16.105263157894736,3.828181129496607,40,1.5620375,2.0815973997657515,19,1.487778947368421,0.6909554436341893,40,4.875,46.85612867994746,19,27.105263157894736,12.617865362880899
tomato,0.1,03,40,40,0,25,62.5,47.0324391373011,75.77702083276672,62.5,"{'PLAN FAILURE': 14, 'GOAL DONE': 25, 'MAX STEP': 1}",40,1.35,1.5450499950420657,25,1.24,1.267543556122103,40,14.875,7.093469369237291,25,15.8,2.345207879911715,40,1.3771275,1.2604045256181515,25,1.397944,0.3654285989081862,40,19.125,27.732409532197856,25,29.8,1.0
tomato,0.1,04,40,40,0,21,52.5,37.49736210669248,67.0645298873211,52.5,"{'PLAN FAILURE': 15, 'GOAL DONE': 21, 'MAX STEP': 4}",40,1.35,2.190304978179043,21,1.619047619047619,2.178903175365773,40,16.225,12.084080436673698,21,15.047619047619047,1.8296499795368095,40,1.732225,2.2473792482606982,21,1.286247619047619,0.29855926985951653,40,4.125,53.6953359479583,21,30.0,0.0
tomato,0.1,05,40,40,0,20,50.0,35.199526933465386,64.80047306653461,50.0,"{'GOAL DONE': 20, 'PLAN FAILURE': 19, 'MAX STEP': 1}",40,0.875,1.180775494846827,20,1.25,1.2513150976809202,40,14.4,6.853036010711061,20,14.95,2.0124611797498106,40,1.353505,1.3544682372117054,20,1.296705,0.32345220988416107,40,17.25,31.944463024892404,20,30.0,0.0
