domain,experiment,policy,threshold,scene,run_id,source_file,timestamp,success,planning_length,reward,question_count,query_step_count,query_probability_per_step,elapsed_seconds,model,prompt_version,seed,qhat,stop_reason,autonomous_action_count,fallback_in_prediction_count,action_failure_count,average_candidate_count,average_candidate_count_when_asked,average_prediction_set_size,average_prediction_set_size_when_asked,token_overall,max_step,max_belief_particles,search_time_total,search_time_avg,execute_time_total,execute_time_avg,update_time_total,update_time_avg,interaction_time_total,interaction_time_avg,pruning_time_total,pruning_time_avg,step_total_time_total,step_total_time_avg,tree_node_count_avg,tree_node_count_max,tree_nodes_expanded_this_step_avg,tree_nodes_expanded_this_step_max,root_action_count_avg,root_action_count_max,max_tree_depth_avg,max_tree_depth_max,belief_frontier_size_avg,belief_frontier_size_max,belief_entropy_avg,belief_entropy_max
tomato,when_what,ours,0.8,scene_01,601,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150158_586536.txt,2026-09-12 15:01:58,True,19,10.0,15,8,0.42105263157894735,6.0787,,,2030859206,,GOAL DONE,,,,,,,,,50,8000,6.0397,0.3179,0.0169,0.0009,0.0075,0.0004,0.0077,0.0004,0.0062,0.0003,6.0786,0.3199,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,602,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150222_076340.txt,2026-09-12 15:02:22,True,17,5.0,12,7,0.4117647058823529,5.8066,,,2222960263,,GOAL DONE,,,,,,,,,50,8000,5.7692,0.3394,0.0166,0.001,0.0076,0.0004,0.0068,0.0004,0.0059,0.0003,5.8064,0.3416,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,603,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150242_658979.txt,2026-09-12 15:02:42,True,19,-10.0,19,10,0.5263157894736842,6.3711,,,1273020582,,GOAL DONE,,,,,,,,,50,8000,6.3248,0.3329,0.0192,0.001,0.0108,0.0006,0.0098,0.0005,0.0059,0.0003,6.371,0.3353,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,604,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150306_543613.txt,2026-09-12 15:03:06,True,15,20.0,13,8,0.5333333333333333,4.4557,,,866496583,,GOAL DONE,,,,,,,,,50,8000,4.4246,0.295,0.0137,0.0009,0.0061,0.0004,0.0065,0.0004,0.0044,0.0003,4.4556,0.297,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,605,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150329_749315.txt,2026-09-12 15:03:29,True,20,-10.0,15,10,0.5,6.8046,,,2698243041,,GOAL DONE,,,,,,,,,50,8000,6.7604,0.338,0.02,0.001,0.0097,0.0005,0.0081,0.0004,0.0058,0.0003,6.8045,0.3402,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,606,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150350_884424.txt,2026-09-12 15:03:50,True,17,20.0,11,8,0.47058823529411764,5.0044,,,1911303750,,GOAL DONE,,,,,,,,,50,8000,4.9674,0.2922,0.017,0.001,0.0076,0.0004,0.0068,0.0004,0.0051,0.0003,5.0043,0.2944,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,607,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150419_628829.txt,2026-09-12 15:04:19,True,17,15.0,12,7,0.4117647058823529,4.9611,,,796400590,,GOAL DONE,,,,,,,,,50,8000,4.9261,0.2898,0.0157,0.0009,0.0063,0.0004,0.0074,0.0004,0.0051,0.0003,4.961,0.2918,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,608,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150444_573944.txt,2026-09-12 15:04:44,True,24,-15.0,21,13,0.5416666666666666,7.7455,,,1201029111,,GOAL DONE,,,,,,,,,50,8000,7.6964,0.3207,0.0231,0.001,0.0092,0.0004,0.0087,0.0004,0.0074,0.0003,7.7453,0.3227,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,609,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150504_061692.txt,2026-09-12 15:05:04,True,18,-5.0,19,9,0.5,5.5048,,,3389846695,,GOAL DONE,,,,,,,,,50,8000,5.4624,0.3035,0.0164,0.0009,0.0105,0.0006,0.0101,0.0006,0.0049,0.0003,5.5047,0.3058,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,610,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150529_216155.txt,2026-09-12 15:05:29,True,18,10.0,25,11,0.6111111111111112,5.9754,,,2508123787,,GOAL DONE,,,,,,,,,50,8000,5.9306,0.3295,0.0189,0.001,0.0106,0.0006,0.0104,0.0006,0.0044,0.0002,5.9753,0.332,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,611,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150558_505149.txt,2026-09-12 15:05:58,True,16,0.0,19,9,0.5625,5.2804,,,2741500852,,GOAL DONE,,,,,,,,,50,8000,5.2396,0.3275,0.0165,0.001,0.0103,0.0006,0.0091,0.0006,0.0044,0.0003,5.2803,0.33,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,612,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150615_280877.txt,2026-09-12 15:06:15,True,15,15.0,13,7,0.4666666666666667,4.8441,,,4065849833,,GOAL DONE,,,,,,,,,50,8000,4.8085,0.3206,0.0152,0.001,0.0084,0.0006,0.0078,0.0005,0.0038,0.0003,4.844,0.3229,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,613,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150637_784243.txt,2026-09-12 15:06:37,True,15,-5.0,14,8,0.5333333333333333,4.5277,,,821007751,,GOAL DONE,,,,,,,,,50,8000,4.4985,0.2999,0.0128,0.0009,0.0053,0.0004,0.0068,0.0005,0.004,0.0003,4.5276,0.3018,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,614,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150708_125146.txt,2026-09-12 15:07:08,True,22,-20.0,17,8,0.36363636363636365,6.9084,,,965164034,,GOAL DONE,,,,,,,,,50,8000,6.8562,0.3116,0.0231,0.0011,0.0121,0.0005,0.0097,0.0004,0.0067,0.0003,6.9082,0.314,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,615,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150727_075082.txt,2026-09-12 15:07:27,True,15,5.0,12,6,0.4,4.6381,,,3049697230,,GOAL DONE,,,,,,,,,50,8000,4.6064,0.3071,0.014,0.0009,0.0063,0.0004,0.0069,0.0005,0.0041,0.0003,4.638,0.3092,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,616,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150808_699299.txt,2026-09-12 15:08:08,True,32,-45.0,24,15,0.46875,10.6962,,,597016452,,GOAL DONE,,,,,,,,,50,8000,10.6238,0.332,0.0352,0.0011,0.0169,0.0005,0.0112,0.0004,0.0082,0.0003,10.696,0.3343,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,617,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150846_684344.txt,2026-09-12 15:08:46,True,27,-30.0,24,12,0.4444444444444444,8.6862,,,2027029533,,GOAL DONE,,,,,,,,,50,8000,8.6261,0.3195,0.026,0.001,0.0132,0.0005,0.0117,0.0004,0.0085,0.0003,8.686,0.3217,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,618,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150913_821715.txt,2026-09-12 15:09:13,True,20,-10.0,4,4,0.2,6.6396,,,3736902642,,GOAL DONE,,,,,,,,,50,8000,6.5985,0.3299,0.0221,0.0011,0.0097,0.0005,0.0035,0.0002,0.0053,0.0003,6.6395,0.332,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,619,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_150951_197623.txt,2026-09-12 15:09:51,True,25,-5.0,29,13,0.52,8.3629,,,323427982,,GOAL DONE,,,,,,,,,50,8000,8.3004,0.332,0.0265,0.0011,0.0162,0.0006,0.0128,0.0005,0.0064,0.0003,8.3628,0.3345,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,620,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151027_126097.txt,2026-09-12 15:10:27,True,16,0.0,13,7,0.4375,5.0605,,,311025495,,GOAL DONE,,,,,,,,,50,8000,5.0258,0.3141,0.0147,0.0009,0.007,0.0004,0.0078,0.0005,0.0048,0.0003,5.0604,0.3163,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,621,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151047_478334.txt,2026-09-12 15:10:47,True,14,10.0,8,5,0.35714285714285715,4.2363,,,871806833,,GOAL DONE,,,,,,,,,50,8000,4.2073,0.3005,0.0125,0.0009,0.0053,0.0004,0.006,0.0004,0.0047,0.0003,4.2362,0.3026,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,622,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151105_979063.txt,2026-09-12 15:11:05,True,20,-20.0,16,10,0.5,6.2473,,,217537032,,GOAL DONE,,,,,,,,,50,8000,6.2058,0.3103,0.0192,0.001,0.0079,0.0004,0.0075,0.0004,0.0064,0.0003,6.2471,0.3124,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,623,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151128_160298.txt,2026-09-12 15:11:28,True,21,5.0,9,7,0.3333333333333333,6.8101,,,532817344,,GOAL DONE,,,,,,,,,50,8000,6.7709,0.3224,0.0193,0.0009,0.0074,0.0004,0.0065,0.0003,0.0053,0.0003,6.81,0.3243,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,624,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151153_031759.txt,2026-09-12 15:11:53,True,15,10.0,12,6,0.4,4.6173,,,3466707993,,GOAL DONE,,,,,,,,,50,8000,4.5855,0.3057,0.0137,0.0009,0.006,0.0004,0.0075,0.0005,0.0042,0.0003,4.6172,0.3078,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,625,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151211_567574.txt,2026-09-12 15:12:11,True,15,5.0,7,5,0.3333333333333333,4.4879,,,1649478604,,GOAL DONE,,,,,,,,,50,8000,4.4591,0.2973,0.0127,0.0008,0.0053,0.0004,0.0058,0.0004,0.0046,0.0003,4.4878,0.2992,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,626,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151236_574128.txt,2026-09-12 15:12:36,True,18,0.0,12,7,0.3888888888888889,5.9716,,,2204152357,,GOAL DONE,,,,,,,,,50,8000,5.9354,0.3297,0.0164,0.0009,0.0068,0.0004,0.0072,0.0004,0.0053,0.0003,5.9715,0.3318,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,627,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151256_599686.txt,2026-09-12 15:12:56,True,15,15.0,11,6,0.4,4.9097,,,1233339309,,GOAL DONE,,,,,,,,,50,8000,4.8762,0.3251,0.015,0.001,0.0073,0.0005,0.0066,0.0004,0.0042,0.0003,4.9096,0.3273,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,628,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151324_612252.txt,2026-09-12 15:13:24,True,18,-10.0,26,10,0.5555555555555556,5.926,,,3357973338,,GOAL DONE,,,,,,,,,50,8000,5.8765,0.3265,0.0193,0.0011,0.0122,0.0007,0.0126,0.0007,0.0051,0.0003,5.9259,0.3292,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,629,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151340_034917.txt,2026-09-12 15:13:40,True,15,15.0,10,5,0.3333333333333333,4.5947,,,3649707942,,GOAL DONE,,,,,,,,,50,8000,4.5645,0.3043,0.0133,0.0009,0.0055,0.0004,0.0065,0.0004,0.0045,0.0003,4.5946,0.3063,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,630,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151405_204186.txt,2026-09-12 15:14:05,True,17,5.0,14,7,0.4117647058823529,4.9724,,,3325784884,,GOAL DONE,,,,,,,,,50,8000,4.9327,0.2902,0.0158,0.0009,0.0094,0.0006,0.0098,0.0006,0.0042,0.0002,4.9723,0.2925,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,631,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151421_279397.txt,2026-09-12 15:14:21,True,16,-10.0,12,7,0.4375,5.2624,,,3877458541,,GOAL DONE,,,,,,,,,50,8000,5.2276,0.3267,0.0155,0.001,0.0073,0.0005,0.0065,0.0004,0.0051,0.0003,5.2623,0.3289,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,632,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151439_820554.txt,2026-09-12 15:14:39,True,19,5.0,13,8,0.42105263157894735,6.0728,,,3638621671,,GOAL DONE,,,,,,,,,50,8000,6.036,0.3177,0.0167,0.0009,0.0066,0.0003,0.0071,0.0004,0.0059,0.0003,6.0726,0.3196,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,633,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151501_194623.txt,2026-09-12 15:15:01,True,16,5.0,12,6,0.375,5.0968,,,1084618528,,GOAL DONE,,,,,,,,,50,8000,5.0642,0.3165,0.0144,0.0009,0.0064,0.0004,0.0077,0.0005,0.0037,0.0002,5.0967,0.3185,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,634,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151527_443451.txt,2026-09-12 15:15:27,True,19,10.0,17,9,0.47368421052631576,6.3956,,,405999239,,GOAL DONE,,,,,,,,,50,8000,6.3526,0.3343,0.0188,0.001,0.0094,0.0005,0.0081,0.0004,0.0062,0.0003,6.3955,0.3366,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,635,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151548_856495.txt,2026-09-12 15:15:48,True,18,-10.0,20,10,0.5555555555555556,5.8742,,,4028845444,,GOAL DONE,,,,,,,,,50,8000,5.8284,0.3238,0.0191,0.0011,0.0119,0.0007,0.0101,0.0006,0.0042,0.0002,5.8741,0.3263,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,636,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151624_053309.txt,2026-09-12 15:16:24,True,18,-20.0,16,11,0.6111111111111112,6.1218,,,2607182153,,GOAL DONE,,,,,,,,,50,8000,6.0807,0.3378,0.0192,0.0011,0.0095,0.0005,0.0071,0.0004,0.0048,0.0003,6.1217,0.3401,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,637,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151704_373726.txt,2026-09-12 15:17:04,True,24,-30.0,27,12,0.5,8.2487,,,338448945,,GOAL DONE,,,,,,,,,50,8000,8.1808,0.3409,0.0273,0.0011,0.0194,0.0008,0.0144,0.0006,0.0061,0.0003,8.2485,0.3437,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,638,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151733_979572.txt,2026-09-12 15:17:33,True,22,-15.0,16,10,0.45454545454545453,7.1885,,,3008854274,,GOAL DONE,,,,,,,,,50,8000,7.1447,0.3248,0.0208,0.0009,0.0092,0.0004,0.008,0.0004,0.0052,0.0002,7.1883,0.3267,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,639,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151751_642567.txt,2026-09-12 15:17:51,True,13,0.0,8,6,0.46153846153846156,3.9815,,,3373062200,,GOAL DONE,,,,,,,,,50,8000,3.9559,0.3043,0.0112,0.0009,0.005,0.0004,0.0057,0.0004,0.0034,0.0003,3.9814,0.3063,,,,,,,,,,,,
tomato,when_what,ours,0.8,scene_01,640,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4/exp_tomato_20260912_151819_815612.txt,2026-09-12 15:18:19,True,24,-30.0,28,12,0.5,7.6437,,,1025671343,,GOAL DONE,,,,,,,,,50,8000,7.5856,0.3161,0.0245,0.001,0.0141,0.0006,0.0128,0.0005,0.006,0.0003,7.6436,0.3185,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,641,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150152_371850.txt,2026-09-12 15:01:52,True,22,10.0,10,9,0.4090909090909091,6.7318,,,2030859206,,GOAL DONE,,,,,,,,,50,8000,6.691,0.3041,0.0204,0.0009,0.0085,0.0004,0.005,0.0002,0.0063,0.0003,6.7316,0.306,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,642,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150216_139774.txt,2026-09-12 15:02:16,True,17,5.0,7,6,0.35294117647058826,5.7702,,,2222960263,,GOAL DONE,,,,,,,,,50,8000,5.7363,0.3374,0.0164,0.001,0.0075,0.0004,0.0041,0.0002,0.0054,0.0003,5.7701,0.3394,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,643,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150236_160886.txt,2026-09-12 15:02:36,False,12,-20.0,9,6,0.5,3.7389,,,1273020582,,PLAN FAILURE,,,,,,,,,50,8000,3.7095,0.3091,0.0126,0.001,0.009,0.0007,0.0044,0.0004,0.0031,0.0003,3.7388,0.3116,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,644,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150301_985916.txt,2026-09-12 15:03:01,True,22,0.0,12,9,0.4090909090909091,7.2698,,,866496583,,GOAL DONE,,,,,,,,,50,8000,7.227,0.3285,0.0211,0.001,0.0095,0.0004,0.0051,0.0002,0.0065,0.0003,7.2696,0.3304,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,645,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150322_811663.txt,2026-09-12 15:03:22,True,20,-10.0,11,8,0.4,6.5535,,,2698243041,,GOAL DONE,,,,,,,,,50,8000,6.5109,0.3255,0.0196,0.001,0.0094,0.0005,0.007,0.0004,0.006,0.0003,6.5534,0.3277,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,646,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150345_775530.txt,2026-09-12 15:03:45,True,19,10.0,15,12,0.631578947368421,5.3419,,,1911303750,,GOAL DONE,,,,,,,,,50,8000,5.3054,0.2792,0.0169,0.0009,0.0068,0.0004,0.0073,0.0004,0.005,0.0003,5.3418,0.2811,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,647,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150414_539585.txt,2026-09-12 15:04:14,False,26,-5.0,12,10,0.38461538461538464,9.03,,,796400590,,PLAN FAILURE,,,,,,,,,50,8000,8.9741,0.3452,0.0285,0.0011,0.0128,0.0005,0.0059,0.0002,0.0079,0.0003,9.0298,0.3473,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,648,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150436_701364.txt,2026-09-12 15:04:36,False,16,5.0,15,10,0.625,4.4996,,,1201029111,,PLAN FAILURE,,,,,,,,,50,8000,4.4671,0.2792,0.0147,0.0009,0.0062,0.0004,0.0071,0.0004,0.004,0.0003,4.4995,0.2812,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,649,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150458_431647.txt,2026-09-12 15:04:58,False,13,-5.0,12,7,0.5384615384615384,3.9627,,,3389846695,,PLAN FAILURE,,,,,,,,,50,8000,3.9263,0.302,0.0139,0.0011,0.0123,0.0009,0.0066,0.0005,0.0032,0.0002,3.9626,0.3048,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,650,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150523_117660.txt,2026-09-12 15:05:23,True,20,5.0,16,9,0.45,6.4471,,,2508123787,,GOAL DONE,,,,,,,,,50,8000,6.4036,0.3202,0.02,0.001,0.0099,0.0005,0.0079,0.0004,0.0051,0.0003,6.4469,0.3223,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,651,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150553_095208.txt,2026-09-12 15:05:53,True,26,-20.0,17,13,0.5,9.0854,,,2741500852,,GOAL DONE,,,,,,,,,50,8000,9.0259,0.3471,0.0283,0.0011,0.0154,0.0006,0.0086,0.0003,0.0065,0.0003,9.0852,0.3494,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,652,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150610_309476.txt,2026-09-12 15:06:10,False,6,-5.0,3,2,0.3333333333333333,1.5992,,,4065849833,,PLAN FAILURE,,,,,,,,,50,8000,1.5865,0.2644,0.0049,0.0008,0.0035,0.0006,0.0026,0.0004,0.0014,0.0002,1.5991,0.2665,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,653,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150633_128347.txt,2026-09-12 15:06:33,False,20,-5.0,14,9,0.45,6.3523,,,821007751,,PLAN FAILURE,,,,,,,,,50,8000,6.3114,0.3156,0.0194,0.001,0.0084,0.0004,0.0072,0.0004,0.0054,0.0003,6.3522,0.3176,,,,,,,,,,,,
tomato,when_what,ours_what_only,0.8,scene_01,654,/home/fr/brl/02_BRL_POMDP_CODE/experiments_logs/system_log/tomato/scene_01_step50/when_what_ours_what_only_thres_0-8_rand_0-4/exp_tomato_20260912_150701_085873.txt,2026-09-12 15:07:01,True,23,-25.0,9,7,0.30434782608695654,7.5488,,,965164034,,GOAL DONE,,,,,,,,,50,8000,7.4926,0.3258,0.0255,0.0011,0.0191,0.0008,0.0054,0.0002,0.0056,0.0002,7.5487,0.3282,,,,,,,,,,,,
