domain,condition,scene,n_attempted,n_valid,n_errors,successes,success_percent,success_ci_low,success_ci_high,success_percent_errors_as_failure,end_reasons,questions_n,questions_mean,questions_sd,questions_success_only_n,questions_success_only_mean,questions_success_only_sd,steps_n,steps_mean,steps_sd,steps_success_only_n,steps_success_only_mean,steps_success_only_sd,seconds_n,seconds_mean,seconds_sd,seconds_success_only_n,seconds_success_only_mean,seconds_success_only_sd,reward_n,reward_mean,reward_sd,reward_success_only_n,reward_success_only_mean,reward_success_only_sd
tomato,200,01,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,8.7,1.9465068427541912,10,8.7,1.9465068427541912,10,13.4,0.5163977794943222,10,13.4,0.5163977794943222,10,2.11364,0.13763477596725165,10,2.11364,0.13763477596725165,10,13.0,9.486832980505138,10,13.0,9.486832980505138
tomato,200,02,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,9.4,2.3190036174568114,9,8.88888888888889,1.7638342073763935,10,17.3,11.499275339486978,9,13.666666666666666,0.5,10,3.64456,4.804545384714122,9,2.1258444444444446,0.14499254386959964,10,-6.0,58.34761729877617,9,12.222222222222221,9.7182531580755
tomato,200,03,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,9.5,2.3213980461973533,9,9.444444444444445,2.455153310442706,10,17.6,11.442610424782158,9,14.0,1.224744871391589,10,3.72695,4.68506105053309,9,2.251011111111111,0.43193881060991857,10,-4.0,51.89733454940951,9,12.222222222222221,8.333333333333334
tomato,200,04,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,10.2,2.5298221281347035,9,10.222222222222221,2.6822461565718467,10,17.6,11.393955512561133,9,14.0,0.5,10,3.62529,4.3382472685662155,9,2.255333333333333,0.24320518600556207,10,-2.0,52.238768064425955,9,14.444444444444445,5.270462766947299
tomato,200,05,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,9.1,2.0789954839350235,10,9.1,2.0789954839350235,10,13.7,0.6749485577105528,10,13.7,0.6749485577105528,10,2.15484,0.16539596394377007,10,2.15484,0.16539596394377007,10,17.0,6.749485577105529,10,17.0,6.749485577105529
wastesorting,50,01,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,6.1,1.66332999331662,10,6.1,1.66332999331662,10,9.3,0.48304589153964794,10,9.3,0.48304589153964794,10,0.49608,0.033301444746770714,10,0.49608,0.033301444746770714,10,8.5,6.258327785172862,10,8.5,6.258327785172862
wastesorting,50,02,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,7.3,1.4944341180973264,10,7.3,1.4944341180973264,10,10.3,0.48304589153964794,10,10.3,0.48304589153964794,10,0.43638,0.028377526319254828,10,0.43638,0.028377526319254828,10,10.0,7.817359599705716,10,10.0,7.817359599705716
wastesorting,50,03,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,8.2,2.0976176963403033,10,8.2,2.0976176963403033,10,10.0,0.0,10,10.0,0.0,10,0.43144,0.016462158627186984,10,0.43144,0.016462158627186984,10,11.0,5.676462121975467,10,11.0,5.676462121975467
wastesorting,50,04,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,8.0,1.8856180831641267,10,8.0,1.8856180831641267,10,10.1,0.31622776601683794,10,10.1,0.31622776601683794,10,0.44232,0.03350465307651727,10,0.44232,0.03350465307651727,10,9.0,6.582805886043833,10,9.0,6.582805886043833
wastesorting,50,05,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,8.2,1.1352924243950935,10,8.2,1.1352924243950935,10,10.2,0.4216370213557839,10,10.2,0.4216370213557839,10,0.45146000000000003,0.03503861996267675,10,0.45146000000000003,0.03503861996267675,10,11.5,4.743416490252569,10,11.5,4.743416490252569
