domain,condition,order,metric,metric_label,n_attempted,n_valid,n_execution_errors,n_missing_metric,success_only,numerator,value,sd,lower,upper,error_minus,error_plus,error_type,source_csv
tomato,50,0,success,Task success (%),50,50,0,0,0,50.0,100.0,0.0,92.86524008666413,100,7.13475991333587,0,95% Wilson CI,01_processed/episodes.csv
tomato,50,0,questions,Questions per episode,50,50,0,0,0,688.0,13.76,6.409686547145115,12.8535334354467,14.6664665645533,0.9064665645533001,0.9064665645533001,mean +/- 1 SE,01_processed/episodes.csv
tomato,50,0,steps,Physical/planning steps,50,50,0,0,0,904.0,18.08,4.420915040567774,17.454788199152983,18.705211800847014,0.6252118008470156,0.6252118008470156,mean +/- 1 SE,01_processed/episodes.csv
tomato,50,0,seconds,Logged episode time (s),50,50,0,0,0,146.10029999999998,2.922006,0.809926280447291,2.8074651269669046,3.0365468730330956,0.11454087303309546,0.11454087303309546,mean +/- 1 SE,01_processed/episodes.csv
tomato,50,0,questions_success_only,Questions (successful episodes),50,50,0,0,1,688.0,13.76,6.409686547145115,12.8535334354467,14.6664665645533,0.9064665645533001,0.9064665645533001,mean +/- 1 SE,01_processed/episodes.csv
tomato,50,0,steps_success_only,Steps (successful episodes),50,50,0,0,1,904.0,18.08,4.420915040567774,17.454788199152983,18.705211800847014,0.6252118008470156,0.6252118008470156,mean +/- 1 SE,01_processed/episodes.csv
tomato,50,0,reward,Cumulative reward,50,50,0,0,0,30.0,0.6,13.156824875946572,-1.2606560177331354,2.4606560177331356,1.8606560177331355,1.8606560177331355,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,success,Task success (%),50,50,0,0,0,48.0,96.0,0.19794866372215741,86.53990931249297,98.89611156723802,9.460090687507034,2.896111567238023,95% Wilson CI,01_processed/episodes.csv
tomato,100,1,questions,Questions per episode,50,50,0,0,0,705.0,14.1,6.402327382941873,13.194574178429095,15.005425821570904,0.9054258215709048,0.9054258215709048,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,steps,Physical/planning steps,50,50,0,0,0,941.0,18.82,7.018023444049221,17.827501606437327,19.812498393562674,0.9924983935626734,0.9924983935626734,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,seconds,Logged episode time (s),50,50,0,0,0,312.6852,6.253704,2.899645256343737,5.843632235240788,6.663775764759212,0.4100717647592118,0.4100717647592118,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,questions_success_only,Questions (successful episodes),50,48,0,0,1,646.0,13.458333333333334,5.599993667676258,12.650043870460062,14.266622796206606,0.8082894628732724,0.8082894628732724,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,steps_success_only,Steps (successful episodes),50,48,0,0,1,841.0,17.520833333333332,2.8731299807918234,17.106132741376598,17.935533925290066,0.41470059195673414,0.41470059195673414,mean +/- 1 SE,01_processed/episodes.csv
tomato,100,1,reward,Cumulative reward,50,50,0,0,0,-260.0,-5.2,25.57422171497171,-8.81674111964495,-1.5832588803550496,3.61674111964495,3.6167411196449506,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,success,Task success (%),50,50,0,0,0,48.0,96.0,0.19794866372215741,86.53990931249297,98.89611156723802,9.460090687507034,2.896111567238023,95% Wilson CI,01_processed/episodes.csv
tomato,200,2,questions,Questions per episode,50,50,0,0,0,684.0,13.68,6.02863913299829,12.827421677546063,14.532578322453936,0.8525783224539367,0.8525783224539367,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,steps,Physical/planning steps,50,50,0,0,0,956.0,19.12,7.531268153505092,18.05491784354445,20.18508215645555,1.0650821564555493,1.0650821564555493,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,seconds,Logged episode time (s),50,50,0,0,0,644.146,12.88292,6.258805952073789,11.99779117383158,13.768048826168421,0.8851288261684207,0.8851288261684207,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,questions_success_only,Questions (successful episodes),50,48,0,0,1,649.0,13.520833333333334,6.094956349950458,12.641102160997605,14.400564505669063,0.8797311723357293,0.8797311723357293,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,steps_success_only,Steps (successful episodes),50,48,0,0,1,856.0,17.833333333333332,4.106732061743298,17.240577617999044,18.42608904866762,0.5927557153342882,0.5927557153342882,mean +/- 1 SE,01_processed/episodes.csv
tomato,200,2,reward,Cumulative reward,50,50,0,0,0,-25.0,-0.5,21.998376563477848,-3.611040248626081,2.611040248626081,3.111040248626081,3.111040248626081,mean +/- 1 SE,01_processed/episodes.csv
tomato,300,3,success,Task success (%),50,50,0,0,0,49.0,98.0,0.1414213562373095,89.50455641036218,99.64607407283539,8.495443589637816,1.6460740728353898,95% Wilson CI,01_processed/episodes.csv
tomato,300,3,questions,Questions per episode,50,50,0,0,0,742.0,14.84,7.667477034959586,13.75565499879759,15.92434500120241,1.0843450012024096,1.0843450012024096,mean +/- 1 SE,01_processed/episodes.csv
tomato,300,3,steps,Physical/planning steps,50,50,0,0,0,925.0,18.5,6.270273242101355,17.613249454123515,19.386750545876485,0.8867505458764846,0.8867505458764846,mean +/- 1 SE,01_processed/episodes.csv
tomato,300,3,seconds,Logged episode time (s),50,50,0,0,0,933.2195999999999,18.664392,7.931370079236768,17.542726886574318,19.78605711342568,1.1216651134256814,1.1216651134256814,mean +/- 1 SE,01_processed/episodes.csv
tomato,300,3,questions_success_only,Questions (successful episodes),50,49,0,0,1,727.0,14.83673469387755,7.746899752953624,13.73003472916989,15.943434658585211,1.1066999647076603,1.1066999647076603,mean +/- 1 SE,01_processed/episodes.csv
tomato,300,3,steps_success_only,Steps (successful episodes),50,49,0,0,1,875.0,17.857142857142858,4.363675820528682,17.23376059706733,18.480525117218384,0.6233822600755268,0.6233822600755268,mean +/- 1 SE,01_processed/episodes.csv
tomato,300,3,reward,Cumulative reward,50,50,0,0,0,-15.0,-0.3,20.263821184060816,-3.1657370744002034,2.5657370744002037,2.8657370744002035,2.8657370744002035,mean +/- 1 SE,01_processed/episodes.csv
tomato,500,4,success,Task success (%),50,50,0,0,0,50.0,100.0,0.0,92.86524008666413,100,7.13475991333587,0,95% Wilson CI,01_processed/episodes.csv
tomato,500,4,questions,Questions per episode,50,50,0,0,0,730.0,14.6,6.8511878904467425,13.63109571669639,15.56890428330361,0.9689042833036101,0.9689042833036101,mean +/- 1 SE,01_processed/episodes.csv
tomato,500,4,steps,Physical/planning steps,50,50,0,0,0,935.0,18.7,4.277372834737105,18.09508813257885,19.304911867421147,0.6049118674211478,0.6049118674211478,mean +/- 1 SE,01_processed/episodes.csv
tomato,500,4,seconds,Logged episode time (s),50,50,0,0,0,1581.5092000000002,31.630184,8.535436106533654,30.42309104973711,32.83727695026289,1.20709295026289,1.20709295026289,mean +/- 1 SE,01_processed/episodes.csv
tomato,500,4,questions_success_only,Questions (successful episodes),50,50,0,0,1,730.0,14.6,6.8511878904467425,13.63109571669639,15.56890428330361,0.9689042833036101,0.9689042833036101,mean +/- 1 SE,01_processed/episodes.csv
tomato,500,4,steps_success_only,Steps (successful episodes),50,50,0,0,1,935.0,18.7,4.277372834737105,18.09508813257885,19.304911867421147,0.6049118674211478,0.6049118674211478,mean +/- 1 SE,01_processed/episodes.csv
tomato,500,4,reward,Cumulative reward,50,50,0,0,0,10.0,0.2,16.349499149789867,-2.1121683435640213,2.5121683435640216,2.3121683435640215,2.3121683435640215,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,success,Task success (%),50,50,0,0,0,50.0,100.0,0.0,92.86524008666413,100,7.13475991333587,0,95% Wilson CI,01_processed/episodes.csv
wastesorting,50,0,questions,Questions per episode,50,50,0,0,0,626.0,12.52,4.966171276029165,11.817677322837184,13.222322677162815,0.7023226771628153,0.7023226771628153,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,steps,Physical/planning steps,50,50,0,0,0,600.0,12.0,1.4142135623730951,11.8,12.2,0.1999999999999993,0.1999999999999993,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,seconds,Logged episode time (s),50,50,0,0,0,46.02079999999998,0.920416,0.155719305764427,0.8983939645864625,0.9424380354135375,0.022022035413537533,0.022022035413537533,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,questions_success_only,Questions (successful episodes),50,50,0,0,1,626.0,12.52,4.966171276029165,11.817677322837184,13.222322677162815,0.7023226771628153,0.7023226771628153,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,steps_success_only,Steps (successful episodes),50,50,0,0,1,600.0,12.0,1.4142135623730951,11.8,12.2,0.1999999999999993,0.1999999999999993,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,50,0,reward,Cumulative reward,50,50,0,0,0,550.0,11.0,7.423074889580903,9.950218681664353,12.049781318335647,1.049781318335647,1.049781318335647,mean +/- 1 SE,01_processed/episodes.csv
wastesorting,100,1,success,Task success (%),50,50,0,0,0,50.0,100.0,0.0,92.86524008666413,100,7.13475991333587,0,95% Wilson CI,01_processed/episodes.csv
wastesorting,100,1,questions,Questions per episode,50,50,0,0,0,686.0,13.72,4.120828131552676,13.137226896814964,14.302773103185038,0.582773103185037,0.582773103185037,mean +/- 1 SE,01_processed/episodes.csv
