domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
wastesorting,01,834664221,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_01/ours/run_31_seed_834664221/exp_wastesorting_20260921_014311_051993.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_01/cp_when/run_31_seed_834664221/exp_wastesorting_20260922_005326_385351.txt,1,1,-3.0,0.0,-31.738,0.0
wastesorting,01,973561137,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_01/ours/run_21_seed_973561137/exp_wastesorting_20260921_014255_306410.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_01/cp_when/run_21_seed_973561137/exp_wastesorting_20260922_004911_200527.txt,1,0,3.0,6.0,-11.3642,30.0
wastesorting,02,1014673370,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_27_seed_1014673370/exp_wastesorting_20260921_014403_423595.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_27_seed_1014673370/exp_wastesorting_20260922_010957_594481.txt,1,1,-2.0,0.0,-38.251000000000005,0.0
wastesorting,02,1116766657,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_17_seed_1116766657/exp_wastesorting_20260921_014349_308496.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_17_seed_1116766657/exp_wastesorting_20260922_010458_816047.txt,1,1,3.0,0.0,-20.9194,-15.0
wastesorting,02,1150653687,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_10_seed_1150653687/exp_wastesorting_20260921_014339_500672.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_10_seed_1150653687/exp_wastesorting_20260922_010144_996798.txt,1,1,2.0,1.0,-33.7124,15.0
wastesorting,02,1185595584,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_19_seed_1185595584/exp_wastesorting_20260921_014352_135121.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_19_seed_1185595584/exp_wastesorting_20260922_010536_881474.txt,1,0,10.0,6.0,-9.3267,25.0
wastesorting,02,1191125615,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_38_seed_1191125615/exp_wastesorting_20260921_014419_043542.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_38_seed_1191125615/exp_wastesorting_20260922_011456_480425.txt,1,0,6.0,3.0,-14.596,20.0
wastesorting,02,1273456514,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_03_seed_1273456514/exp_wastesorting_20260921_014329_315854.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_03_seed_1273456514/exp_wastesorting_20260922_005836_060139.txt,1,1,-3.0,0.0,-34.2191,0.0
wastesorting,02,1315496753,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_05_seed_1315496753/exp_wastesorting_20260921_014332_170059.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_05_seed_1315496753/exp_wastesorting_20260922_005937_610460.txt,1,1,1.0,0.0,-27.524600000000003,5.0
wastesorting,02,1478189300,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_21_seed_1478189300/exp_wastesorting_20260921_014354_933058.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_21_seed_1478189300/exp_wastesorting_20260922_010633_556824.txt,1,1,0.0,0.0,-25.8175,15.0
wastesorting,02,1669852028,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_08_seed_1669852028/exp_wastesorting_20260921_014336_377295.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_08_seed_1669852028/exp_wastesorting_20260922_010042_593818.txt,1,0,6.0,4.0,-11.8883,25.0
wastesorting,02,1679391382,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_04_seed_1679391382/exp_wastesorting_20260921_014330_805740.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_04_seed_1679391382/exp_wastesorting_20260922_005908_646799.txt,1,1,-2.0,0.0,-31.031299999999998,0.0
wastesorting,02,1684512935,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_12_seed_1684512935/exp_wastesorting_20260921_014342_442168.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_12_seed_1684512935/exp_wastesorting_20260922_010252_242371.txt,1,1,-1.0,-3.0,-37.078100000000006,0.0
wastesorting,02,1859675682,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_32_seed_1859675682/exp_wastesorting_20260921_014410_561261.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_32_seed_1859675682/exp_wastesorting_20260922_011201_185696.txt,1,1,0.0,0.0,-27.0698,-15.0
