domain,reference,comparison,n_pairs,reference_unmatched,comparison_unmatched,reference_only_success,comparison_only_success,success_delta_pp,exact_mcnemar_p,p_holm,difference_direction,questions_paired_n,questions_delta_mean,questions_delta_ci95_normal_low,questions_delta_ci95_normal_high,steps_paired_n,steps_delta_mean,steps_delta_ci95_normal_low,steps_delta_ci95_normal_high,seconds_paired_n,seconds_delta_mean,seconds_delta_ci95_normal_low,seconds_delta_ci95_normal_high,reward_paired_n,reward_delta_mean,reward_delta_ci95_normal_low,reward_delta_ci95_normal_high
all,ours,cp_when,396,4,0,120,2,29.7979797979798,2.8226910747425425e-33,5.645382149485085e-33,reference minus comparison,396,3.6843434343434343,3.3092960622630327,4.059390806423836,396,1.1186868686868687,0.5190427545945145,1.7183309827792228,396,-29.855020707070707,-31.16797095710261,-28.542070457038804,396,4.659090909090909,1.9548276531452005,7.363354165036618
all,ours,value_when,400,0,0,155,0,38.75,4.3790577010150533e-47,1.313717310304516e-46,reference minus comparison,400,7.4725,7.257656757373559,7.687343242626441,400,1.2975,0.9369941294022809,1.6580058705977194,400,-0.95466,-1.046545166320148,-0.8627748336798521,400,7.1375,5.994828852466208,8.280171147533792
all,ours,value_what,400,0,0,3,0,0.75,0.25,0.25,reference minus comparison,400,-4.3125,-4.578963700522109,-4.046036299477891,400,-0.185,-0.3714497719948241,0.0014497719948241006,400,-1.134379,-1.1848801134587985,-1.0838778865412015,400,-1.5875,-2.6950820704360967,-0.4799179295639031
tomato,ours,cp_when,198,2,0,70,2,34.343434343434346,1.1134248091657778e-18,2.2268496183315556e-18,reference minus comparison,198,5.782828282828283,5.391159514851884,6.174497050804682,198,1.4494949494949494,0.2969974806629716,2.601992418326927,198,-32.37457070707071,-34.66992574132041,-30.079215672821007,198,6.4646464646464645,1.3930067450163275,11.536286184276602
tomato,ours,value_when,200,0,0,69,0,34.5,3.3881317890172014e-21,1.0164395367051604e-20,reference minus comparison,200,7.92,7.635139491963976,8.204860508036024,200,0.71,0.11994776168504506,1.3000522383149549,200,-1.4613445,-1.6114198948349203,-1.3112691051650798,200,6.925,5.37991407689856,8.47008592310144
tomato,ours,value_what,200,0,0,3,0,1.5,0.25,0.25,reference minus comparison,200,-3.62,-3.938819947030227,-3.301180052969773,200,-0.03,-0.3863730029368876,0.32637300293688754,200,-0.966804,-1.046301929761098,-0.887306070238902,200,0.875,-1.0102090010711706,2.7602090010711704
wastesorting,ours,cp_when,198,2,0,50,0,25.252525252525253,1.7763568394002505e-15,3.552713678800501e-15,reference minus comparison,198,1.5858585858585859,1.0970583604112059,2.074658811305966,198,0.7878787878787878,0.45708512585228334,1.1186724499052922,198,-27.33547070707071,-28.517259646794855,-26.153681767346562,198,2.8535353535353534,0.9886670467234415,4.718403660347265
wastesorting,ours,value_when,200,0,0,86,0,43.0,2.5849394142282115e-26,7.754818242684634e-26,reference minus comparison,200,7.025,6.714810632410111,7.33518936758989,200,1.885,1.4854042052540732,2.2845957947459268,200,-0.4479755,-0.48568570786928383,-0.4102652921307162,200,7.35,5.662730576737082,9.037269423262916
wastesorting,ours,value_what,200,0,0,0,0,0.0,1.0,1.0,reference minus comparison,200,-5.005,-5.410665533011001,-4.599334466988998,200,-0.34,-0.4471176294913314,-0.23288237050866864,200,-1.301954,-1.3550859615607567,-1.2488220384392434,200,-4.05,-5.113557799176455,-2.9864422008235447
