domain,condition,scene,n_attempted,n_valid,n_errors,successes,success_percent,success_ci_low,success_ci_high,success_percent_errors_as_failure,end_reasons,questions_n,questions_mean,questions_sd,questions_success_only_n,questions_success_only_mean,questions_success_only_sd,steps_n,steps_mean,steps_sd,steps_success_only_n,steps_success_only_mean,steps_success_only_sd,seconds_n,seconds_mean,seconds_sd,seconds_success_only_n,seconds_success_only_mean,seconds_success_only_sd,reward_n,reward_mean,reward_sd,reward_success_only_n,reward_success_only_mean,reward_success_only_sd
all,0.4,all,100,100,0,100,100.0,96.30065017930143,100,100.0,{'GOAL DONE': 100},100,9.02,2.3005489024416006,100,9.02,2.3005489024416006,100,12.68,4.064828198439423,100,12.68,4.064828198439423,100,1.407268,0.852647361223865,100,1.407268,0.852647361223865,100,9.7,14.369229188608116,100,9.7,14.369229188608116
all,0.5,all,100,100,0,96,96.0,90.16292856411208,98.43366960084523,96.0,"{'GOAL DONE': 96, 'MAX STEP': 4}",100,9.23,3.077631911359476,96,9.052083333333334,2.90324606592315,100,13.96,7.972072465421987,96,12.458333333333334,3.0432554130029783,100,1.99889,2.0640419244185852,96,1.6058229166666667,0.7269801254764254,100,5.8,33.36907175057391,96,12.34375,8.270210491816238
all,0.6,all,100,100,0,98,98.0,92.9988209271456,99.44980324498376,98.0,"{'GOAL DONE': 98, 'MAX STEP': 2}",100,9.4,2.3527332053068695,98,9.39795918367347,2.3757355710329993,100,13.08,5.912971530730748,98,12.326530612244898,2.6468246301492226,100,2.184179,1.8632678242561054,98,1.9540459183673469,0.9277701737458727,100,8.75,26.802447875543237,98,12.39795918367347,7.503593360377712
all,0.7,all,100,100,0,96,96.0,90.16292856411208,98.43366960084523,96.0,"{'GOAL DONE': 96, 'MAX STEP': 4}",100,9.46,3.033216780977588,96,9.15625,2.455190527497976,100,13.95,7.870639726030514,96,12.447916666666666,2.7486639497712213,100,3.074993,3.0924991087512494,96,2.50775,1.3456556137202573,100,6.2,27.99819619009392,96,11.25,8.143450710459554
all,0.8,all,100,100,0,98,98.0,92.9988209271456,99.44980324498376,98.0,"{'GOAL DONE': 98, 'MAX STEP': 2}",100,10.43,3.924167543453122,98,10.428571428571429,3.911389659975716,100,13.75,6.233462970617585,98,13.010204081632653,3.465574134488058,100,3.7273739999999997,3.181712605589904,98,3.3812122448979594,2.067746434895675,100,7.55,25.3510205400935,98,10.918367346938776,8.505514850611592
tomato,0.4,all,50,50,0,50,100.0,92.86524008666413,100,100.0,{'GOAL DONE': 50},50,10.54,1.5146899729930592,50,10.54,1.5146899729930592,50,15.38,4.261311477726555,50,15.38,4.261311477726555,50,1.921858,0.9622872737283767,50,1.921858,0.9622872737283767,50,9.2,19.466349825023798,50,9.2,19.466349825023798
tomato,0.5,all,50,50,0,46,92.0,81.16175308165717,96.84504859114071,92.0,"{'GOAL DONE': 46, 'MAX STEP': 4}",50,11.2,2.6878411031752543,46,11.0,2.449489742783178,50,17.94,9.786308636799367,46,15.152173913043478,2.2307685900638505,50,3.012792,2.5505822166745236,46,2.2806434782608695,0.466409532326914,50,-0.4,46.28924148817974,46,12.717391304347826,10.63048664816487
tomato,0.6,all,50,50,0,48,96.0,86.53990931249297,98.89611156723802,96.0,"{'GOAL DONE': 48, 'MAX STEP': 2}",50,10.78,1.9721530759811827,48,10.833333333333334,1.9928951818080545,50,16.06,7.21509189272099,48,14.645833333333334,1.7922953704776066,50,3.258914,2.15678121358412,48,2.8338395833333334,0.4705415991014281,50,6.5,37.324418882254,48,13.854166666666666,7.871277122938773
tomato,0.7,all,50,50,0,46,92.0,81.16175308165717,96.84504859114071,92.0,"{'GOAL DONE': 46, 'MAX STEP': 4}",50,11.36,2.967579925165437,46,10.891304347826088,2.046441473708449,50,17.8,9.7289804822751,46,15.0,1.699673171197595,50,4.875604,3.5637320309118277,46,3.8483673913043477,0.5380827061807704,50,1.9,38.75472321444925,46,12.065217391304348,9.520509262553
tomato,0.8,all,50,50,0,48,96.0,86.53990931249297,98.89611156723802,96.0,"{'GOAL DONE': 48, 'MAX STEP': 2}",50,12.9,3.7156590867542723,48,13.0,3.6437063197630035,50,17.3,7.231591689755924,48,15.9375,2.6690204594131455,50,5.97036,3.1898967176677924,48,5.357070833333333,0.9992538499190354,50,4.8,35.31144232658408,48,11.5625,10.52637265522154
wastesorting,0.4,all,50,50,0,50,100.0,92.86524008666413,100,100.0,{'GOAL DONE': 50},50,7.5,1.9192898346492004,50,7.5,1.9192898346492004,50,9.98,0.5886685079439005,50,9.98,0.5886685079439005,50,0.892678,0.04940768877618222,50,0.892678,0.04940768877618222,50,10.2,6.141195788629908,50,10.2,6.141195788629908
wastesorting,0.5,all,50,50,0,50,100.0,92.86524008666413,100,100.0,{'GOAL DONE': 50},50,7.26,1.998060283865125,50,7.26,1.998060283865125,50,9.98,0.552914356581818,50,9.98,0.552914356581818,50,0.984988,0.06371146579281775,50,0.984988,0.06371146579281775,50,12.0,5.3452248382484875,50,12.0,5.3452248382484875
wastesorting,0.6,all,50,50,0,50,100.0,92.86524008666413,100,100.0,{'GOAL DONE': 50},50,8.02,1.8460105909882578,50,8.02,1.8460105909882578,50,10.1,0.6776309271789385,50,10.1,0.6776309271789385,50,1.109444,0.07365730400071036,50,1.109444,0.07365730400071036,50,11.0,6.925256939166185,50,11.0,6.925256939166185
wastesorting,0.7,all,50,50,0,50,100.0,92.86524008666413,100,100.0,{'GOAL DONE': 50},50,7.56,1.5539285303871027,50,7.56,1.5539285303871027,50,10.1,0.5050762722761054,50,10.1,0.5050762722761054,50,1.274382,0.07318027416271827,50,1.274382,0.07318027416271827,50,10.5,6.6432411563350975,50,10.5,6.6432411563350975
