domain,condition,scene,n_attempted,n_valid,n_errors,successes,success_percent,success_ci_low,success_ci_high,success_percent_errors_as_failure,end_reasons,questions_n,questions_mean,questions_sd,questions_success_only_n,questions_success_only_mean,questions_success_only_sd,steps_n,steps_mean,steps_sd,steps_success_only_n,steps_success_only_mean,steps_success_only_sd,seconds_n,seconds_mean,seconds_sd,seconds_success_only_n,seconds_success_only_mean,seconds_success_only_sd,reward_n,reward_mean,reward_sd,reward_success_only_n,reward_success_only_mean,reward_success_only_sd
tomato,0.4,01,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.9,1.449137674618944,10,10.9,1.449137674618944,10,14.1,0.31622776601683794,10,14.1,0.31622776601683794,10,1.63694,0.12738352588410587,10,1.63694,0.12738352588410587,10,12.0,9.189365834726814,10,12.0,9.189365834726814
tomato,0.4,02,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.6,1.1737877907772674,10,10.6,1.1737877907772674,10,16.6,7.229568912920512,10,16.6,7.229568912920512,10,2.14615,1.6226255289567653,10,2.14615,1.6226255289567653,10,3.0,28.790430508918913,10,3.0,28.790430508918913
tomato,0.4,03,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.3,1.766981104093143,10,10.3,1.766981104093143,10,15.6,3.204163957519444,10,15.6,3.204163957519444,10,1.97394,0.739093688543235,10,1.97394,0.739093688543235,10,11.5,12.48332220738267,10,11.5,12.48332220738267
tomato,0.4,04,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.7,1.946506842754191,10,10.7,1.946506842754191,10,15.4,4.788875998951459,10,15.4,4.788875998951459,10,1.93473,1.1016163882122387,10,1.93473,1.1016163882122387,10,7.5,23.003622903070433,10,7.5,23.003622903070433
tomato,0.4,05,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.2,1.3165611772087666,10,10.2,1.3165611772087666,10,15.2,3.119829055146024,10,15.2,3.119829055146024,10,1.91753,0.69517359790359,10,1.91753,0.69517359790359,10,12.0,19.888578520235065,10,12.0,19.888578520235065
tomato,0.5,01,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,12.0,3.0550504633038935,10,12.0,3.0550504633038935,10,15.9,2.8460498941515415,10,15.9,2.8460498941515415,10,2.3943,0.56379236524727,10,2.3943,0.56379236524727,10,9.0,11.00504934614612,10,9.0,11.00504934614612
tomato,0.5,02,10,10,0,8,80.0,49.01624715366418,94.33178485456247,80.0,"{'GOAL DONE': 8, 'MAX STEP': 2}",10,10.5,1.7159383568311668,8,10.5,1.4142135623730951,10,22.0,14.824903971958056,8,15.0,1.6035674514745464,10,4.1294699999999995,3.9240918847691515,8,2.2756875,0.36296139282101536,10,-21.5,71.76543581542425,8,11.875,11.933596033288302
tomato,0.5,03,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,12.0,3.9440531887330774,9,11.222222222222221,3.2702361450580972,10,18.9,11.31812705353673,9,15.444444444444445,3.126943839882286,10,3.18314,2.756503772373822,9,2.3346,0.6692351585952431,10,-5.0,48.07401700618652,9,10.0,8.2915619758885
tomato,0.5,04,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.9,2.024845673131659,10,10.9,2.024845673131659,10,14.6,1.2649110640673518,10,14.6,1.2649110640673518,10,2.15323,0.25123582126935823,10,2.15323,0.25123582126935823,10,19.5,8.3166499665831,10,19.5,8.3166499665831
tomato,0.5,05,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,10.6,2.2211108331943574,9,10.222222222222221,1.986062547968831,10,18.3,11.284699572626844,9,14.777777777777779,1.922093765778466,10,3.20382,3.0555832110344427,9,2.2463777777777776,0.4368486630910577,10,-4.0,54.252496102330014,9,12.777777777777779,12.01850425154663
