domain,policy,scene,run_index,success,planning_length,question_count,query_probability,elapsed_seconds,reward,source_file
tomato,all,scene_05,35,True,37.0,61.0,1.6486486486486487,34.1602,10.0,logs/tomato/scene_metrics/step_50_thres_all
tomato,all,scene_05,36,True,18.0,31.0,1.7222222222222223,16.5223,0.0,logs/tomato/scene_metrics/step_50_thres_all
tomato,all,scene_05,37,True,27.0,43.0,1.5925925925925926,24.7284,10.0,logs/tomato/scene_metrics/step_50_thres_all
tomato,all,scene_05,38,False,50.0,126.0,2.52,48.4875,5.0,logs/tomato/scene_metrics/step_50_thres_all
tomato,all,scene_05,39,False,9.0,18.0,2.0,7.5375,5.0,logs/tomato/scene_metrics/step_50_thres_all
tomato,all,scene_05,40,True,18.0,31.0,1.7222222222222223,16.0775,0.0,logs/tomato/scene_metrics/step_50_thres_all
tomato,no,scene_01,1,False,50.0,0.0,0.0,45.2195,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,2,False,50.0,0.0,0.0,46.5032,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,3,False,50.0,0.0,0.0,46.3832,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,4,False,50.0,0.0,0.0,46.7754,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,5,False,50.0,0.0,0.0,46.656,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,6,False,50.0,0.0,0.0,46.0049,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,7,False,50.0,0.0,0.0,44.9881,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,8,False,50.0,0.0,0.0,46.3668,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,9,False,50.0,0.0,0.0,47.2832,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,10,False,50.0,0.0,0.0,44.7313,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,11,False,50.0,0.0,0.0,45.8401,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,12,False,50.0,0.0,0.0,46.4134,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,13,False,50.0,0.0,0.0,46.872,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,14,False,50.0,0.0,0.0,47.1471,5.0,logs/tomato/scene_metrics/step_50_thres_no
tomato,no,scene_01,15,False,50.0,0.0,0.0,46.4091,5.0,logs/tomato/scene_metrics/step_50_thres_no
