domain,reference,comparison,n_pairs,reference_unmatched,comparison_unmatched,reference_only_success,comparison_only_success,success_delta_pp,exact_mcnemar_p,p_holm,difference_direction,questions_paired_n,questions_delta_mean,questions_delta_ci95_normal_low,questions_delta_ci95_normal_high,steps_paired_n,steps_delta_mean,steps_delta_ci95_normal_low,steps_delta_ci95_normal_high,seconds_paired_n,seconds_delta_mean,seconds_delta_ci95_normal_low,seconds_delta_ci95_normal_high,reward_paired_n,reward_delta_mean,reward_delta_ci95_normal_low,reward_delta_ci95_normal_high
all,50,100,100,0,0,0,6,-6.0,0.03125,0.0625,reference minus comparison,100,-0.21,-0.7155196710817496,0.2955196710817497,100,1.76,-0.0682642933727704,3.58826429337277,100,-0.51652,-0.7625708879372168,-0.27046911206278307,100,-7.6,-16.570314012513343,1.3703140125133455
all,50,200,100,0,0,1,6,-5.0,0.125,0.125,reference minus comparison,100,-0.07,-0.5700867222293127,0.4300867222293126,100,1.9,0.027203077977542955,3.772796922022457,100,-1.894071,-2.352553591931673,-1.4355884080683274,100,-6.45,-16.01365439618231,3.1136543961823113
tomato,50,100,50,0,0,0,6,-12.0,0.03125,0.0625,reference minus comparison,50,-0.3,-1.0455438097246887,0.4455438097246888,50,3.54,-0.06365887565953887,7.143658875659539,50,-0.617532,-1.1103262753531702,-0.12473772464682964,50,-16.8,-34.25596704359175,0.6559670435917475
tomato,50,200,50,0,0,1,6,-10.0,0.125,0.125,reference minus comparison,50,-0.1,-0.7932346919916183,0.5932346919916184,50,3.8,0.11383822538583477,7.486161774614165,50,-2.5687539999999998,-3.4503226131233293,-1.6871853868766702,50,-14.7,-33.49391292323646,4.093912923236459
wastesorting,50,100,50,0,0,0,0,0.0,1.0,1.0,reference minus comparison,50,-0.12,-0.8095836161994125,0.5695836161994126,50,-0.02,-0.17325722426491658,0.1332572242649166,50,-0.415508,-0.429262443770774,-0.401753556229226,50,1.6,-1.0774302123730464,4.277430212373046
wastesorting,50,200,50,0,0,0,0,0.0,1.0,1.0,reference minus comparison,50,-0.04,-0.7679004654677357,0.6879004654677356,50,0.0,-0.13716890503872314,0.13716890503872314,50,-1.219388,-1.248875066103155,-1.189900933896845,50,1.8,-0.588341341420197,4.188341341420197
