domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
tomato,03,82,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_03/run_10/exp_tomato_20260917_065358_405205.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_03/run_10/exp_tomato_20260917_065400_129479.txt,1,1,0.0,0.0,-0.8514,-10.0
tomato,04,83,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_1/exp_tomato_20260917_065404_572572.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_04/run_1/exp_tomato_20260917_065406_258456.txt,1,1,2.0,0.0,-0.7669999999999999,10.0
tomato,04,84,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_2/exp_tomato_20260917_065414_932069.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_04/run_2/exp_tomato_20260917_065416_666680.txt,0,1,-5.0,36.0,3.4859999999999998,-185.0
tomato,04,85,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_3/exp_tomato_20260917_065425_200852.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_04/run_3/exp_tomato_20260917_065426_953758.txt,0,1,-2.0,36.0,3.3907,-205.0
tomato,04,86,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_4/exp_tomato_20260917_065431_488156.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_04/run_4/exp_tomato_20260917_065433_308736.txt,1,1,-4.0,1.0,-0.728,0.0
tomato,04,87,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_5/exp_tomato_20260917_065437_718832.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_04/run_5/exp_tomato_20260917_065439_457032.txt,1,1,0.0,0.0,-0.8361,10.0
tomato,04,88,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_6/exp_tomato_20260917_065444_014581.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_04/run_6/exp_tomato_20260917_065449_268579.txt,1,1,1.0,-14.0,-4.282900000000001,80.0
tomato,04,89,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_7/exp_tomato_20260917_065453_658439.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_04/run_7/exp_tomato_20260917_065455_436663.txt,1,1,-1.0,0.0,-0.8259,0.0
tomato,04,90,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_8/exp_tomato_20260917_065459_949225.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_04/run_8/exp_tomato_20260917_065501_576615.txt,1,1,5.0,2.0,-0.6172000000000001,-15.0
tomato,04,91,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_9/exp_tomato_20260917_065506_095538.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_04/run_9/exp_tomato_20260917_065507_898894.txt,1,1,0.0,0.0,-0.8794,10.0
tomato,04,92,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_04/run_10/exp_tomato_20260917_065512_225849.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_04/run_10/exp_tomato_20260917_065513_994273.txt,1,1,-2.0,0.0,-0.8916000000000001,0.0
tomato,05,100,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_05/run_8/exp_tomato_20260917_065613_517514.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_05/run_8/exp_tomato_20260917_065615_394803.txt,1,1,-1.0,0.0,-0.9547,20.0
tomato,05,101,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_05/run_9/exp_tomato_20260917_065619_860014.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_05/run_9/exp_tomato_20260917_065621_692866.txt,1,1,-1.0,3.0,-0.7242,-5.0
tomato,05,102,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_05/run_10/exp_tomato_20260917_065625_811303.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_05/run_10/exp_tomato_20260917_065627_955386.txt,1,1,-2.0,-1.0,-1.1375000000000002,20.0
tomato,05,93,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_05/run_1/exp_tomato_20260917_065519_843643.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_05/run_1/exp_tomato_20260917_065521_606706.txt,1,1,-1.0,13.0,0.5538000000000001,-55.0
tomato,05,94,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_05/run_2/exp_tomato_20260917_065526_500937.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_05/run_2/exp_tomato_20260917_065528_676477.txt,1,1,-3.0,4.0,-0.8592,-5.0
tomato,05,95,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_05/run_3/exp_tomato_20260917_065532_706777.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_05/run_3/exp_tomato_20260917_065534_585538.txt,1,1,-3.0,0.0,-0.9813999999999999,-10.0
tomato,05,96,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_05/run_4/exp_tomato_20260917_065538_977409.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_05/run_4/exp_tomato_20260917_065540_675290.txt,1,1,-1.0,0.0,-0.7717999999999999,0.0
tomato,05,97,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_05/run_5/exp_tomato_20260917_065548_790093.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_05/run_5/exp_tomato_20260917_065550_628369.txt,0,1,8.0,36.0,3.1744000000000003,-145.0
tomato,05,98,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_05/run_6/exp_tomato_20260917_065556_940418.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_05/run_6/exp_tomato_20260917_065558_744819.txt,1,1,-2.0,0.0,-0.8308999999999999,-10.0
tomato,05,99,50,100,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_05/run_7/exp_tomato_20260917_065603_111105.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_100/scene_05/run_7/exp_tomato_20260917_065607_230997.txt,1,1,1.0,-9.0,-3.1732000000000005,45.0
tomato,01,53,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_01/run_1/exp_tomato_20260917_065011_677196.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_01/run_1/exp_tomato_20260917_065016_762289.txt,1,1,3.0,0.0,-2.3887,0.0
tomato,01,54,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_01/run_2/exp_tomato_20260917_065017_645373.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_01/run_2/exp_tomato_20260917_065022_899320.txt,1,1,0.0,0.0,-2.6322,0.0
tomato,01,55,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_01/run_3/exp_tomato_20260917_065023_837486.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_01/run_3/exp_tomato_20260917_065029_033950.txt,1,1,-3.0,0.0,-2.5187999999999997,0.0
tomato,01,56,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_01/run_4/exp_tomato_20260917_065029_978244.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_01/run_4/exp_tomato_20260917_065034_949246.txt,1,1,-1.0,0.0,-2.3486,-10.0
tomato,01,57,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_01/run_5/exp_tomato_20260917_065035_880821.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_01/run_5/exp_tomato_20260917_065041_270480.txt,1,1,0.0,0.0,-2.6825,30.0
tomato,01,58,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_01/run_6/exp_tomato_20260917_065042_140181.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_01/run_6/exp_tomato_20260917_065047_263474.txt,1,1,-1.0,0.0,-2.5477,0.0
tomato,01,59,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_01/run_7/exp_tomato_20260917_065048_155031.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_01/run_7/exp_tomato_20260917_065053_358808.txt,1,1,1.0,0.0,-2.5961,-10.0
tomato,01,60,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_01/run_8/exp_tomato_20260917_065054_437326.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_01/run_8/exp_tomato_20260917_065059_825099.txt,1,1,2.0,1.0,-2.4485,10.0
tomato,01,61,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_01/run_9/exp_tomato_20260917_065100_741774.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_01/run_9/exp_tomato_20260917_065106_308180.txt,1,1,0.0,0.0,-2.5138999999999996,0.0
tomato,01,62,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_01/run_10/exp_tomato_20260917_065111_135771.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_01/run_10/exp_tomato_20260917_065116_379193.txt,0,1,1.0,36.0,1.3855,-135.0
tomato,02,63,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_02/run_1/exp_tomato_20260917_065117_271834.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_02/run_1/exp_tomato_20260917_065122_501679.txt,1,1,0.0,0.0,-2.6426,-10.0
tomato,02,64,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_02/run_2/exp_tomato_20260917_065123_404839.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_02/run_2/exp_tomato_20260917_065128_687586.txt,1,1,1.0,0.0,-2.5923,10.0
tomato,02,65,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_02/run_3/exp_tomato_20260917_065129_893968.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_02/run_3/exp_tomato_20260917_065135_693955.txt,1,1,4.0,2.0,-2.3022,-5.0
tomato,02,66,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_02/run_4/exp_tomato_20260917_065136_592134.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_02/run_4/exp_tomato_20260917_065141_879357.txt,1,1,2.0,0.0,-2.6278,10.0
tomato,02,67,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_02/run_5/exp_tomato_20260917_065142_781709.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_02/run_5/exp_tomato_20260917_065155_624778.txt,1,1,4.0,-16.0,-10.244399999999999,70.0
tomato,02,68,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_02/run_6/exp_tomato_20260917_065156_467841.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_02/run_6/exp_tomato_20260917_065219_886828.txt,1,0,-1.0,-37.0,-20.9035,205.0
tomato,02,69,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_02/run_7/exp_tomato_20260917_065220_788006.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_02/run_7/exp_tomato_20260917_065225_993526.txt,1,1,-3.0,0.0,-2.5861,0.0
tomato,02,70,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_02/run_8/exp_tomato_20260917_065226_937568.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_02/run_8/exp_tomato_20260917_065231_665968.txt,1,1,1.0,1.0,-1.9798,10.0
tomato,02,71,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_02/run_9/exp_tomato_20260917_065232_595938.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_02/run_9/exp_tomato_20260917_065243_581227.txt,1,1,-1.0,-1.0,-2.9494,-10.0
tomato,02,72,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_02/run_10/exp_tomato_20260917_065244_473627.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_02/run_10/exp_tomato_20260917_065249_798669.txt,1,1,0.0,0.0,-2.6772,-20.0
tomato,03,73,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_03/run_1/exp_tomato_20260917_065250_882346.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_03/run_1/exp_tomato_20260917_065256_068735.txt,1,1,1.0,1.0,-2.4423,-20.0
tomato,03,74,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_03/run_2/exp_tomato_20260917_065256_934000.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_03/run_2/exp_tomato_20260917_065302_177886.txt,1,1,-5.0,-1.0,-2.5789,-10.0
tomato,03,75,50,200,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_50/scene_03/run_3/exp_tomato_20260917_065303_082583.txt,experiments_logs/n_simulations/20260917_065010_2044001/tomato/sim_200/scene_03/run_3/exp_tomato_20260917_065308_495407.txt,1,1,0.0,0.0,-2.4476,-20.0
