domain,condition,scene,n_attempted,n_valid,n_errors,successes,success_percent,success_ci_low,success_ci_high,success_percent_errors_as_failure,end_reasons,questions_n,questions_mean,questions_sd,questions_success_only_n,questions_success_only_mean,questions_success_only_sd,steps_n,steps_mean,steps_sd,steps_success_only_n,steps_success_only_mean,steps_success_only_sd,seconds_n,seconds_mean,seconds_sd,seconds_success_only_n,seconds_success_only_mean,seconds_success_only_sd,reward_n,reward_mean,reward_sd,reward_success_only_n,reward_success_only_mean,reward_success_only_sd
tomato,50,01,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,10.2,1.8135294011647258,9,9.777777777777779,1.3017082793177757,10,17.7,11.353413583587976,9,14.11111111111111,0.33333333333333337,10,1.20716,1.2403073886026086,9,0.8153666666666667,0.06131916503019263,10,1.5,44.972213643537714,9,15.555555555555555,7.26483157256779
tomato,50,02,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,11.0,1.7638342073763937,10,11.0,1.7638342073763937,10,14.1,0.7378647873726218,10,14.1,0.7378647873726218,10,0.81018,0.0991957413960454,10,0.81018,0.0991957413960454,10,10.5,11.654755824698059,10,10.5,11.654755824698059
tomato,50,03,10,10,0,8,80.0,49.01624715366418,94.33178485456247,80.0,"{'GOAL DONE': 8, 'MAX STEP': 2}",10,10.2,2.2010098692292237,8,10.125,2.4748737341529163,10,21.5,15.057297972153643,8,14.375,1.1877349391654208,10,1.65667,1.7645098948433244,8,0.821125,0.09767353421328773,10,-25.5,76.79156493029976,8,10.625,7.763237542601485
tomato,50,04,10,10,0,8,80.0,49.01624715366418,94.33178485456247,80.0,"{'GOAL DONE': 8, 'MAX STEP': 2}",10,10.1,1.66332999331662,8,10.625,1.407885953173359,10,21.5,15.027752105133134,8,14.375,0.5175491695067657,10,1.68179,1.7818285149125759,8,0.8371375,0.07013303557219971,10,-22.0,83.50648677398262,8,17.5,6.546536707079771
tomato,50,05,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,9.7,2.406010991015812,9,9.0,1.0,10,19.8,11.370527203647546,9,16.444444444444443,4.333333333333333,10,1.4237600000000001,1.2902829415803858,9,1.0388666666666666,0.45423171399628187,10,-2.5,47.214051580717644,9,11.11111111111111,20.581815058714117
tomato,100,01,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.9,1.449137674618944,10,10.9,1.449137674618944,10,14.1,0.31622776601683794,10,14.1,0.31622776601683794,10,1.67385,0.12865949245974814,10,1.67385,0.12865949245974814,10,12.0,9.189365834726814,10,12.0,9.189365834726814
tomato,100,02,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.6,1.1737877907772674,10,10.6,1.1737877907772674,10,16.6,7.229568912920512,10,16.6,7.229568912920512,10,2.20806,1.6889618291851487,10,2.20806,1.6889618291851487,10,3.0,28.790430508918913,10,3.0,28.790430508918913
tomato,100,03,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.3,1.766981104093143,10,10.3,1.766981104093143,10,15.6,3.204163957519444,10,15.6,3.204163957519444,10,2.01415,0.7566693425062819,10,2.01415,0.7566693425062819,10,11.5,12.48332220738267,10,11.5,12.48332220738267
tomato,100,04,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.7,1.946506842754191,10,10.7,1.946506842754191,10,15.4,4.788875998951459,10,15.4,4.788875998951459,10,1.97693,1.1119034460979265,10,1.97693,1.1119034460979265,10,7.5,23.003622903070433,10,7.5,23.003622903070433
tomato,100,05,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.2,1.3165611772087666,10,10.2,1.3165611772087666,10,15.2,3.119829055146024,10,15.2,3.119829055146024,10,1.99423,0.7230684938356656,10,1.99423,0.7230684938356656,10,12.0,19.888578520235065,10,12.0,19.888578520235065
tomato,200,01,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,10.0,2.1081851067789197,10,10.0,2.1081851067789197,10,14.0,0.0,10,14.0,0.0,10,3.33631,0.09380477895904643,10,3.33631,0.09380477895904643,10,13.0,8.232726023485645,10,13.0,8.232726023485645
tomato,200,02,10,10,0,9,90.0,59.58499732047615,98.21237869049271,90.0,"{'GOAL DONE': 9, 'MAX STEP': 1}",10,10.3,1.766981104093143,9,10.444444444444445,1.8104634152000358,10,19.2,11.94245461461848,9,15.777777777777779,5.3567195599960655,10,5.96071,6.011507026149471,9,4.220111111111111,2.563502151571383,10,-15.5,62.02374097427891,9,2.2222222222222223,28.185890875479608
tomato,200,03,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,9.7,1.3374935098492586,10,9.7,1.3374935098492586,10,13.9,0.31622776601683794,10,13.9,0.31622776601683794,10,3.354,0.1989504293368912,10,3.354,0.1989504293368912,10,14.0,10.749676997731399,10,14.0,10.749676997731399
tomato,200,04,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,11.8,1.7511900715418263,10,11.8,1.7511900715418263,10,14.0,0.0,10,14.0,0.0,10,3.36468,0.06405179848285986,10,3.36468,0.06405179848285986,10,11.0,7.378647873726218,10,11.0,7.378647873726218
tomato,200,05,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,9.9,2.330951164939612,10,9.9,2.330951164939612,10,14.5,1.90029237516523,10,14.5,1.90029237516523,10,3.60763,0.8686463185772318,10,3.60763,0.8686463185772318,10,13.0,11.595018087284059,10,13.0,11.595018087284059
wastesorting,50,01,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,7.2,3.119829055146024,10,7.2,3.119829055146024,10,9.0,0.0,10,9.0,0.0,10,0.53352,0.016771655983964254,10,0.53352,0.016771655983964254,10,9.5,6.851601597031489,10,9.5,6.851601597031489
wastesorting,50,02,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,7.2,1.1352924243950935,10,7.2,1.1352924243950935,10,10.3,0.48304589153964794,10,10.3,0.48304589153964794,10,0.47413,0.02339639335928129,10,0.47413,0.02339639335928129,10,13.0,7.52772652709081,10,13.0,7.52772652709081
wastesorting,50,03,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,6.5,1.4337208778404378,10,6.5,1.4337208778404378,10,10.1,0.31622776601683794,10,10.1,0.31622776601683794,10,0.47009,0.016198659066588048,10,0.47009,0.016198659066588048,10,12.5,5.892556509887896,10,12.5,5.892556509887896
wastesorting,50,04,10,10,0,10,100.0,72.24672001371107,99.99999999999999,100.0,{'GOAL DONE': 10},10,8.2,1.4757295747452437,10,8.2,1.4757295747452437,10,10.1,0.31622776601683794,10,10.1,0.31622776601683794,10,0.49079,0.03090337809654113,10,0.49079,0.03090337809654113,10,13.0,6.324555320336759,10,13.0,6.324555320336759
