domain,reference,comparison,n_pairs,reference_unmatched,comparison_unmatched,reference_only_success,comparison_only_success,success_delta_pp,exact_mcnemar_p,p_holm,difference_direction,questions_paired_n,questions_delta_mean,questions_delta_ci95_normal_low,questions_delta_ci95_normal_high,steps_paired_n,steps_delta_mean,steps_delta_ci95_normal_low,steps_delta_ci95_normal_high,seconds_paired_n,seconds_delta_mean,seconds_delta_ci95_normal_low,seconds_delta_ci95_normal_high,reward_paired_n,reward_delta_mean,reward_delta_ci95_normal_low,reward_delta_ci95_normal_high
all,0.8,0.9,100,0,0,2,2,0.0,1.0,1.0,reference minus comparison,100,-1.43,-2.369451618585184,-0.4905483814148156,100,-0.48,-1.9644476912023785,1.0044476912023785,100,-0.068231,-0.7154554618507032,0.5789934618507031,100,1.75,-4.523207030024009,8.02320703002401
all,0.8,0.95,100,0,0,2,2,0.0,1.0,1.0,reference minus comparison,100,-3.48,-4.60934778197569,-2.35065221802431,100,-1.71,-3.03589115899453,-0.3841088410054698,100,-0.317636,-0.8821907944984528,0.24691879449845283,100,4.4,-1.4555565187800763,10.255556518780077
all,0.8,0.99,100,0,0,1,2,-1.0,1.0,1.0,reference minus comparison,100,-5.25,-6.516951912718893,-3.9830480872811065,100,-3.73,-5.193221012791977,-2.2667789872080233,100,-0.883273,-1.4951010673078633,-0.27144493269213665,100,8.6,1.9387432406257838,15.261256759374216
tomato,0.8,0.9,50,0,0,2,2,0.0,1.0,1.0,reference minus comparison,50,-0.54,-2.200452116877461,1.120452116877461,50,-0.24,-3.210881314766179,2.7308813147661795,50,-0.008232,-1.3084625249635702,1.2919985249635701,50,2.5,-9.84599522949963,14.84599522949963
tomato,0.8,0.95,50,0,0,2,2,0.0,1.0,1.0,reference minus comparison,50,-1.2,-3.052203530456689,0.6522035304566889,50,-1.52,-4.159233344290573,1.1192333442905729,50,-0.272522,-1.4051567248589893,0.8601127248589895,50,10.0,-1.3043046503167055,21.304304650316706
tomato,0.8,0.99,50,0,0,1,2,-2.0,1.0,1.0,reference minus comparison,50,-4.0,-6.253219344142824,-1.746780655857176,50,-4.84,-7.727266975572041,-1.9527330244279582,50,-1.2909879999999998,-2.507112733457885,-0.07486326654211495,50,18.2,5.597867348762984,30.802132651237017
wastesorting,0.8,0.9,50,0,0,0,0,0.0,1.0,1.0,reference minus comparison,50,-2.32,-3.147648877928722,-1.4923511220712775,50,-0.72,-0.9828971280272539,-0.457102871972746,50,-0.12823,-0.1673720045994288,-0.0890879954005712,50,1.0,-1.5508745283810237,3.5508745283810237
wastesorting,0.8,0.95,50,0,0,0,0,0.0,1.0,1.0,reference minus comparison,50,-5.76,-6.712904396395327,-4.807095603604672,50,-1.9,-2.2639933114145814,-1.5360066885854184,50,-0.36275,-0.4314303530095237,-0.29406964699047633,50,-1.2,-3.617703285549789,1.2177032855497891
wastesorting,0.8,0.99,50,0,0,0,0,0.0,1.0,1.0,reference minus comparison,50,-6.5,-7.578979709738181,-5.421020290261819,50,-2.62,-2.9692199278237426,-2.2707800721762577,50,-0.475558,-0.5626771460946484,-0.3884388539053516,50,-1.0,-3.4569448807014482,1.4569448807014482
