domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
tomato,02,63,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_1/exp_tomato_20260917_011052_549302.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_1/exp_tomato_20260917_011057_756325.txt,1,1,1.0,-1.0,-0.4527000000000001,15.0
tomato,02,64,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_2/exp_tomato_20260917_011120_385880.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_2/exp_tomato_20260917_011125_377497.txt,1,1,0.0,0.0,0.25950000000000006,-10.0
tomato,02,65,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_3/exp_tomato_20260917_011143_233796.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_3/exp_tomato_20260917_011149_125767.txt,1,1,-9.0,-3.0,-1.0091,-15.0
tomato,02,66,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_4/exp_tomato_20260917_011224_602878.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_4/exp_tomato_20260917_011230_135788.txt,0,1,-7.0,34.0,15.625900000000001,-180.0
tomato,02,67,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_5/exp_tomato_20260917_011246_703934.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_5/exp_tomato_20260917_011307_181301.txt,1,0,-12.0,-36.0,-15.6353,130.0
tomato,02,68,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_6/exp_tomato_20260917_011325_947141.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_6/exp_tomato_20260917_011331_729729.txt,1,1,3.0,2.0,0.7752000000000008,5.0
tomato,02,69,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_7/exp_tomato_20260917_011350_729896.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_7/exp_tomato_20260917_011356_691246.txt,1,1,2.0,-4.0,-0.8351000000000006,25.0
tomato,02,70,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_8/exp_tomato_20260917_011416_381861.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_8/exp_tomato_20260917_011422_314023.txt,1,1,-2.0,-3.0,-1.1191000000000004,0.0
tomato,02,71,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_9/exp_tomato_20260917_011436_997106.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_9/exp_tomato_20260917_011441_953252.txt,1,1,2.0,-1.0,-0.1053999999999995,15.0
tomato,02,72,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_10/exp_tomato_20260917_011457_520305.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_02/run_10/exp_tomato_20260917_011502_331447.txt,1,1,-1.0,0.0,-0.06909999999999972,5.0
tomato,03,73,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_1/exp_tomato_20260917_011517_017588.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_1/exp_tomato_20260917_011521_865089.txt,1,1,0.0,0.0,-0.06350000000000033,0.0
tomato,03,74,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_2/exp_tomato_20260917_011537_585136.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_2/exp_tomato_20260917_011542_314243.txt,1,1,-2.0,1.0,0.35499999999999954,-15.0
tomato,03,75,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_3/exp_tomato_20260917_011602_720536.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_3/exp_tomato_20260917_011607_380100.txt,1,1,10.0,5.0,1.8703000000000003,-5.0
tomato,03,76,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_4/exp_tomato_20260917_011622_713062.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_4/exp_tomato_20260917_011633_327225.txt,1,1,-13.0,-11.0,-4.515000000000001,45.0
tomato,03,77,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_5/exp_tomato_20260917_011655_719269.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_5/exp_tomato_20260917_011700_426936.txt,1,1,6.0,6.0,2.5512000000000006,-30.0
tomato,03,78,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_6/exp_tomato_20260917_011724_551830.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_6/exp_tomato_20260917_011730_975836.txt,1,1,1.0,-3.0,-0.9606000000000003,25.0
tomato,03,79,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_7/exp_tomato_20260917_011751_582493.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_7/exp_tomato_20260917_011757_264443.txt,1,1,5.0,1.0,0.5896999999999997,-15.0
tomato,03,80,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_8/exp_tomato_20260917_011814_191255.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_8/exp_tomato_20260917_011819_653628.txt,1,1,-5.0,-1.0,-0.4839000000000002,10.0
tomato,03,81,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_9/exp_tomato_20260917_011839_931105.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_9/exp_tomato_20260917_011846_024510.txt,1,1,-1.0,-5.0,-1.2881,10.0
tomato,03,82,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_10/exp_tomato_20260917_011902_309566.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_03/run_10/exp_tomato_20260917_011906_594897.txt,1,1,1.0,-1.0,0.01330000000000009,10.0
tomato,04,83,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_1/exp_tomato_20260917_011924_002931.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_04/run_1/exp_tomato_20260917_011929_515217.txt,1,1,-5.0,-2.0,-0.7900999999999998,25.0
tomato,04,84,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_2/exp_tomato_20260917_011947_686891.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_04/run_2/exp_tomato_20260917_011952_466777.txt,1,1,3.0,6.0,2.3949,-30.0
tomato,04,85,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_3/exp_tomato_20260917_012022_850913.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_04/run_3/exp_tomato_20260917_012029_394520.txt,1,1,-10.0,-3.0,-1.093,35.0
tomato,04,86,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_4/exp_tomato_20260917_012045_938489.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_04/run_4/exp_tomato_20260917_012050_365385.txt,1,1,3.0,1.0,0.3947000000000003,10.0
tomato,04,87,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_5/exp_tomato_20260917_012111_899085.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_04/run_5/exp_tomato_20260917_012116_667492.txt,1,1,7.0,8.0,3.5164999999999997,0.0
tomato,04,88,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_6/exp_tomato_20260917_012136_814003.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_04/run_6/exp_tomato_20260917_012142_085526.txt,1,1,-2.0,-1.0,-0.3786000000000005,15.0
tomato,04,89,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_7/exp_tomato_20260917_012202_067898.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_04/run_7/exp_tomato_20260917_012206_687162.txt,1,1,16.0,12.0,4.1614,-10.0
tomato,04,90,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_8/exp_tomato_20260917_012240_679414.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_04/run_8/exp_tomato_20260917_012246_390647.txt,0,1,2.0,32.0,14.5939,-145.0
tomato,04,91,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_9/exp_tomato_20260917_012303_261261.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_04/run_9/exp_tomato_20260917_012307_504434.txt,1,1,6.0,3.0,1.2735000000000003,-10.0
tomato,04,92,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_10/exp_tomato_20260917_012323_235225.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_04/run_10/exp_tomato_20260917_012327_525169.txt,1,1,4.0,1.0,0.3559000000000001,-10.0
tomato,05,100,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_05/run_8/exp_tomato_20260917_012631_025363.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_05/run_8/exp_tomato_20260917_012636_425522.txt,1,1,-6.0,-2.0,-0.5896999999999997,-10.0
tomato,05,101,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_05/run_9/exp_tomato_20260917_012656_732351.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_05/run_9/exp_tomato_20260917_012704_888533.txt,1,1,-9.0,-6.0,-2.4113000000000007,10.0
tomato,05,102,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_05/run_10/exp_tomato_20260917_012749_963253.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_05/run_10/exp_tomato_20260917_012754_322131.txt,1,1,4.0,1.0,0.48930000000000007,-10.0
tomato,05,93,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_05/run_1/exp_tomato_20260917_012345_025753.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_05/run_1/exp_tomato_20260917_012350_542287.txt,1,1,-3.0,-1.0,-0.4249999999999998,15.0
tomato,05,94,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_05/run_2/exp_tomato_20260917_012407_985919.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_05/run_2/exp_tomato_20260917_012412_419959.txt,1,1,8.0,6.0,2.3564,-20.0
tomato,05,95,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_05/run_3/exp_tomato_20260917_012427_923288.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_05/run_3/exp_tomato_20260917_012437_900785.txt,1,1,-14.0,-12.0,-4.7205,65.0
tomato,05,96,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_05/run_4/exp_tomato_20260917_012453_661405.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_05/run_4/exp_tomato_20260917_012458_049873.txt,1,1,0.0,0.0,-0.03670000000000062,-20.0
tomato,05,97,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_05/run_5/exp_tomato_20260917_012520_372867.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_05/run_5/exp_tomato_20260917_012525_128601.txt,1,1,5.0,3.0,1.3237000000000005,-5.0
tomato,05,98,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_05/run_6/exp_tomato_20260917_012543_876118.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_05/run_6/exp_tomato_20260917_012549_235764.txt,1,1,5.0,0.0,-0.12280000000000069,-5.0
tomato,05,99,0.8,0.9,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_05/run_7/exp_tomato_20260917_012604_723707.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-90/scene_05/run_7/exp_tomato_20260917_012609_800125.txt,1,1,1.0,0.0,-0.009199999999999875,25.0
tomato,01,53,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_1/exp_tomato_20260917_010627_257484.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_1/exp_tomato_20260917_010653_401599.txt,1,1,-1.0,-3.0,-0.6475,25.0
tomato,01,54,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_2/exp_tomato_20260917_010704_727868.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_2/exp_tomato_20260917_010713_703592.txt,1,1,2.0,1.0,0.5372000000000003,20.0
tomato,01,55,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_3/exp_tomato_20260917_010726_459323.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_3/exp_tomato_20260917_010737_971187.txt,1,1,-11.0,-3.0,-1.5378999999999996,10.0
tomato,01,56,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_4/exp_tomato_20260917_010749_775595.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_4/exp_tomato_20260917_010800_801691.txt,1,1,3.0,-1.0,-0.2395000000000005,15.0
tomato,01,57,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_5/exp_tomato_20260917_010812_671007.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_5/exp_tomato_20260917_010824_657199.txt,1,1,1.0,-3.0,-0.7938999999999998,35.0
tomato,01,58,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_6/exp_tomato_20260917_010839_517256.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_6/exp_tomato_20260917_010851_896164.txt,1,1,6.0,1.0,0.5922999999999998,25.0
tomato,01,59,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_7/exp_tomato_20260917_010911_051966.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_7/exp_tomato_20260917_010922_835486.txt,1,1,-3.0,-2.0,-0.5244999999999997,10.0
tomato,01,60,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_8/exp_tomato_20260917_010940_680378.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_8/exp_tomato_20260917_010953_372361.txt,1,1,-3.0,-2.0,-0.5100000000000007,15.0
tomato,01,61,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_9/exp_tomato_20260917_011004_600087.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_9/exp_tomato_20260917_011018_154473.txt,1,1,-3.0,-2.0,-0.524,10.0
tomato,01,62,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_01/run_10/exp_tomato_20260917_011031_524573.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_01/run_10/exp_tomato_20260917_011041_853545.txt,1,1,-5.0,2.0,1.2580999999999998,0.0
tomato,02,63,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_1/exp_tomato_20260917_011052_549302.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_1/exp_tomato_20260917_011106_263774.txt,1,1,-15.0,-11.0,-3.7504999999999997,40.0
tomato,02,64,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_2/exp_tomato_20260917_011120_385880.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_2/exp_tomato_20260917_011131_753967.txt,1,1,1.0,-3.0,-1.1280999999999999,0.0
tomato,02,65,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_3/exp_tomato_20260917_011143_233796.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_3/exp_tomato_20260917_011153_894420.txt,1,1,-1.0,0.0,0.1142000000000003,-20.0
tomato,02,66,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_4/exp_tomato_20260917_011224_602878.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_4/exp_tomato_20260917_011236_978037.txt,0,1,-9.0,29.0,14.322400000000002,-160.0
tomato,02,67,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_5/exp_tomato_20260917_011246_703934.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_5/exp_tomato_20260917_011312_097164.txt,1,1,1.0,-1.0,-0.07449999999999957,-20.0
tomato,02,68,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_6/exp_tomato_20260917_011325_947141.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_6/exp_tomato_20260917_011337_205183.txt,1,1,4.0,2.0,1.0784000000000002,-5.0
tomato,02,69,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_7/exp_tomato_20260917_011350_729896.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_7/exp_tomato_20260917_011403_953212.txt,1,1,-4.0,-6.0,-2.1338,20.0
tomato,02,70,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_8/exp_tomato_20260917_011416_381861.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_8/exp_tomato_20260917_011427_726295.txt,1,1,-1.0,-2.0,-0.6221000000000005,10.0
tomato,02,71,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_9/exp_tomato_20260917_011436_997106.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_9/exp_tomato_20260917_011446_835078.txt,1,1,5.0,-1.0,-0.036599999999999966,15.0
tomato,02,72,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_02/run_10/exp_tomato_20260917_011457_520305.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_02/run_10/exp_tomato_20260917_011506_869356.txt,1,1,0.0,0.0,0.19339999999999957,-5.0
tomato,03,73,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_1/exp_tomato_20260917_011517_017588.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_1/exp_tomato_20260917_011526_510319.txt,1,1,0.0,0.0,0.13589999999999947,10.0
tomato,03,74,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_2/exp_tomato_20260917_011537_585136.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_2/exp_tomato_20260917_011549_507800.txt,1,1,-11.0,-6.0,-2.1106,15.0
tomato,03,75,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_3/exp_tomato_20260917_011602_720536.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_3/exp_tomato_20260917_011612_272407.txt,1,1,12.0,4.0,1.6402,10.0
tomato,03,76,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_4/exp_tomato_20260917_011622_713062.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_4/exp_tomato_20260917_011640_888709.txt,1,1,8.0,-5.0,-1.4634999999999998,20.0
tomato,03,77,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_5/exp_tomato_20260917_011655_719269.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_5/exp_tomato_20260917_011706_767884.txt,1,1,7.0,1.0,0.9142999999999999,10.0
tomato,03,78,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_6/exp_tomato_20260917_011724_551830.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_6/exp_tomato_20260917_011738_212664.txt,1,1,-11.0,-6.0,-1.7717,10.0
tomato,03,79,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_7/exp_tomato_20260917_011751_582493.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_7/exp_tomato_20260917_011803_568336.txt,1,1,4.0,0.0,-0.034099999999999575,-15.0
tomato,03,80,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_8/exp_tomato_20260917_011814_191255.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_8/exp_tomato_20260917_011825_706605.txt,1,1,-1.0,-4.0,-1.0990000000000002,15.0
tomato,03,81,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_9/exp_tomato_20260917_011839_931105.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_9/exp_tomato_20260917_011850_343679.txt,1,1,4.0,0.0,0.4795999999999996,20.0
tomato,03,82,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_03/run_10/exp_tomato_20260917_011902_309566.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_03/run_10/exp_tomato_20260917_011911_430678.txt,1,1,0.0,-2.0,-0.5317999999999996,0.0
tomato,04,83,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_1/exp_tomato_20260917_011924_002931.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_04/run_1/exp_tomato_20260917_011934_618360.txt,1,1,-2.0,-1.0,-0.37929999999999975,20.0
tomato,04,84,0.8,0.95,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-80/scene_04/run_2/exp_tomato_20260917_011947_686891.txt,experiments_logs/gamma/20260917_010622_1860115/tomato/gamma_0-95/scene_04/run_2/exp_tomato_20260917_012010_913654.txt,1,0,-9.0,-30.0,-11.2681,115.0
